Hogar;Sector;Zona;Comuna;DirCoordX;DirCoordY;Fecha;DiaAsig;TipoDia;Temporada;NumPer;NumVeh;NumBicAdulto;NumBicNino;Propiedad;MontoDiv;ImputadoDiv;MontoArr;ImputadoArr;IngresoHogar;Factor
102162;5;793;CALERA DE TANGO;331171,7017;6279468,924;27-07-2012;viernes;1;1;4;1;1;1;1;;0;150000;0;341110;33,305195
102201;5;799;CALERA DE TANGO;336024,5475;6277382,442;24-11-2012;sábado;2;1;2;0;0;0;1;;0;128560;1;169870;40,867535
102210;5;793;CALERA DE TANGO;333298,8928;6279366,335;10-04-2013;miércoles;1;1;6;1;1;1;1;;0;129273;1;604009;103,917847
102221;5;793;CALERA DE TANGO;333354,0876;6279417,322;12-04-2013;viernes;1;1;5;2;1;0;1;;0;180000;0;391070;26,690758
102230;5;799;CALERA DE TANGO;335853,6889;6277424;26-07-2012;jueves;1;1;3;0;1;0;1;;0;100000;0;500000;31,927031
102241;5;798;CALERA DE TANGO;332822,34;6277498,769;12-04-2013;viernes;1;1;4;0;0;0;7;;0;150000;0;583558;33,609447
102250;5;798;CALERA DE TANGO;332822,34;6277498,769;10-04-2013;miércoles;1;1;1;0;0;0;7;;0;80000;0;90000;49,331657
102261;5;803;CALERA DE TANGO;334462,9514;6281523,153;10-04-2013;miércoles;1;1;3;1;1;1;1;;0;100000;0;669714;14,476624
102301;5;800;CALERA DE TANGO;335871,7683;6283380,933;08-02-2013;viernes;1;2;4;1;1;0;1;;0;122060;1;396335;23,177542
102311;5;799;CALERA DE TANGO;336768,0776;6277037,569;06-09-2012;jueves;1;1;3;1;0;0;3;;0;70000;0;643986;12,615294
102320;5;795;CALERA DE TANGO;331013,7169;6277483,703;02-04-2013;martes;1;1;4;1;0;0;3;;0;100000;0;605627;40,755436
102331;5;795;CALERA DE TANGO;331313,4835;6277264,409;02-04-2013;martes;1;1;3;0;3;0;1;;0;50000;0;191635;102,961792
102340;5;795;CALERA DE TANGO;331345,1926;6277218,377;02-04-2013;martes;1;1;1;0;1;0;1;;0;80000;0;81023;151,394821
102350;5;795;CALERA DE TANGO;331078,1361;6277402,92;02-04-2013;martes;1;1;5;1;1;0;1;;0;150000;0;417635;45,625118
102361;5;803;CALERA DE TANGO;333477,5096;6282256,446;17-04-2013;miércoles;1;1;5;1;0;0;1;;0;150000;0;410946;16,235151
102371;5;803;CALERA DE TANGO;333478;6282256;20-04-2013;sábado;2;1;2;1;1;0;1;;0;80000;0;250000;18,530506
102380;5;799;CALERA DE TANGO;336488,6701;6277356,908;07-09-2012;viernes;1;1;3;0;0;0;1;;0;70000;0;472295;31,927031
102391;5;799;CALERA DE TANGO;336481,1947;6277300,098;07-09-2012;viernes;1;1;3;0;0;0;1;;0;60000;0;542000;31,927031
102402;5;799;CALERA DE TANGO;334976,2307;6277692,417;24-03-2013;domingo;2;1;4;1;1;0;1;;0;300000;0;1814638;12,637699
102410;5;799;CALERA DE TANGO;335026,8946;6277667,87;23-03-2013;sábado;2;1;3;0;0;0;3;;0;120000;0;563403;31,927031
102420;5;799;CALERA DE TANGO;335035,9873;6277716,5;24-03-2013;domingo;2;1;4;0;1;0;3;;0;110000;0;1577823;31,983725
102432;5;799;CALERA DE TANGO;334976,2307;6277692,417;24-03-2013;domingo;2;1;3;0;0;0;1;;0;110000;0;307538;31,927031
102440;5;799;CALERA DE TANGO;335040,5867;6277740,428;23-03-2013;sábado;2;1;2;0;0;0;2;90000;0;120000;0;223014;40,867535
102450;5;799;CALERA DE TANGO;334976,2307;6277692,417;23-03-2013;sábado;2;1;2;0;1;0;5;;0;80000;0;532299;40,867535
102461;5;795;CALERA DE TANGO;329265,8168;6276701,933;10-02-2013;domingo;2;2;3;3;3;0;1;;0;206346;1;598462;29,123627
102471;5;801;CALERA DE TANGO;334464,8246;6280526,377;12-10-2013;sábado;2;1;3;1;1;1;1;;0;230000;0;700000;15,767357
102480;5;799;CALERA DE TANGO;336031,9764;6277486,239;31-01-2013;jueves;1;2;7;0;1;1;3;;0;80000;0;576329;103,976395
102491;5;796;CALERA DE TANGO;338500,0054;6275472,726;07-02-2013;jueves;1;2;4;0;1;0;1;;0;117795;1;287402;5,151379
102501;5;793;CALERA DE TANGO;333275,7651;6278512,58;21-10-2013;lunes;1;1;4;2;0;0;1;;0;400000;0;2000030;23,841990
102510;5;799;CALERA DE TANGO;336943;6277117;06-09-2012;jueves;1;1;4;0;1;0;5;;0;40000;0;450000;31,983725
102521;5;793;CALERA DE TANGO;331329,6905;6279515,296;17-04-2013;miércoles;1;1;3;1;0;0;3;;0;70000;0;540664;33,246159
102530;5;800;CALERA DE TANGO;335254,7962;6282200,386;02-04-2013;martes;1;1;5;0;2;0;7;;0;200000;0;816062;65,666992
102542;5;803;CALERA DE TANGO;335356,359;6283647,855;02-04-2013;martes;1;1;3;0;1;0;7;;0;70000;0;356685;36,637726
102550;5;800;CALERA DE TANGO;335117,2524;6282268,352;02-04-2013;martes;1;1;6;2;2;0;7;;0;70000;0;911899;51,769760
102561;5;799;CALERA DE TANGO;336733,8572;6277218,091;24-11-2012;sábado;2;1;2;0;0;0;1;;0;150000;0;549752;40,867535
102570;5;799;CALERA DE TANGO;336210,903;6277257,513;08-09-2012;sábado;2;1;5;1;0;0;2;70000;0;100000;0;450000;14,147717
102581;5;799;CALERA DE TANGO;335366,7333;6277816,401;27-03-2013;miércoles;1;1;5;0;1;0;5;;0;120000;0;518282;35,805325
102591;5;799;CALERA DE TANGO;335499,1831;6277815,634;27-03-2013;miércoles;1;1;2;0;0;0;3;;0;90000;0;1554662;40,867535
102602;5;799;CALERA DE TANGO;335995,9138;6277386,653;27-03-2013;miércoles;1;1;4;1;2;0;1;;0;140000;0;647130;12,637699
102610;5;799;CALERA DE TANGO;335366,7333;6277816,401;27-03-2013;miércoles;1;1;5;1;1;0;5;;0;200000;0;1319947;14,147717
102620;5;799;CALERA DE TANGO;335366,7333;6277816,401;27-03-2013;miércoles;1;1;1;0;1;0;5;;0;100000;0;45585;46,945461
102630;5;799;CALERA DE TANGO;335366,5911;6277636,546;31-01-2013;jueves;1;2;6;0;1;1;1;;0;120000;0;505763;99,794693
102640;5;799;CALERA DE TANGO;336031,9764;6277486,239;31-01-2013;jueves;1;2;2;0;0;0;1;;0;100000;0;301872;40,867535
102650;5;799;CALERA DE TANGO;335328,993;6277654,235;31-01-2013;jueves;1;2;4;0;1;0;5;;0;60000;0;72116;31,983725
102661;5;795;CALERA DE TANGO;330751,3211;6275909,741;18-04-2013;jueves;1;1;1;0;0;0;5;;0;110791;1;188561;151,394821
102671;5;795;CALERA DE TANGO;330751;6275910;18-04-2013;jueves;1;1;1;0;0;0;4;;0;100000;0;375459;151,394821
102681;5;795;CALERA DE TANGO;331685;6278562;17-04-2013;miércoles;1;1;3;1;0;0;1;;0;150000;0;320637;40,683193
102691;5;803;CALERA DE TANGO;334648,3199;6283429,275;19-04-2013;viernes;1;1;3;0;0;0;5;;0;50000;0;238000;36,637726
102701;5;803;CALERA DE TANGO;334648,3199;6283429,275;19-04-2013;viernes;1;1;1;1;1;0;1;;0;800000;0;200000;21,286396
102710;5;799;CALERA DE TANGO;336310,6087;6277466,673;09-10-2013;miércoles;1;1;4;1;1;0;1;;0;180000;0;540377;12,637699
102721;5;799;CALERA DE TANGO;336310,6087;6277466,673;09-04-2013;martes;1;1;3;2;0;0;1;;0;150000;0;618017;9,030836
102730;5;799;CALERA DE TANGO;336310,6087;6277466,673;09-04-2013;martes;1;1;3;1;0;0;1;;0;200000;0;795156;12,615294
102741;5;799;CALERA DE TANGO;336310,6087;6277466,673;09-04-2013;martes;1;1;3;2;0;0;1;;0;400000;0;582673;9,030836
102751;5;795;CALERA DE TANGO;331368,5132;6276863,434;19-04-2013;viernes;1;1;4;0;1;0;7;;0;40000;0;200000;103,144630
102763;5;799;CALERA DE TANGO;336712,1893;6277067,508;02-09-2012;domingo;2;1;2;0;0;0;1;;0;70000;0;410000;40,867535
102771;5;799;CALERA DE TANGO;336768,9223;6277187,422;07-09-2012;viernes;1;1;5;1;0;0;3;;0;70000;0;461730;14,147717
102781;5;799;CALERA DE TANGO;336733,932;6277219,435;03-04-2013;miércoles;1;1;2;0;0;0;1;;0;120000;0;223269;40,867535
102791;2;418;MAIPU;335966,5733;6284758,905;07-02-2013;jueves;1;2;2;1;1;0;1;;0;211428;1;471343;88,544052
102801;2;418;MAIPU;336147,2679;6284683,219;08-02-2013;viernes;1;2;5;1;1;0;1;;0;212459;1;2782253;53,740395
102811;2;418;MAIPU;336147,2679;6284683,219;08-02-2013;viernes;1;2;5;1;1;0;1;;0;168562;1;1071635;53,740395
102820;5;801;CALERA DE TANGO;334722,594;6280801,14;12-04-2013;viernes;1;1;6;1;0;0;1;;0;130000;0;843929;49,284176
102831;5;795;CALERA DE TANGO;330579,4624;6275155,864;17-04-2013;miércoles;1;1;3;1;0;0;1;;0;200000;0;1086139;40,683193
102842;5;799;CALERA DE TANGO;335874,4297;6277506,789;02-02-2013;sábado;2;2;5;1;1;0;1;;0;90000;0;568663;14,147717
102851;5;798;CALERA DE TANGO;337297,6802;6276925,354;08-04-2013;lunes;1;1;4;2;4;0;1;;0;1000000;0;1327789;9,506718
102861;5;798;CALERA DE TANGO;337298;6276925;08-04-2013;lunes;1;1;5;3;3;0;1;;0;1000000;0;700560;10,642632
102871;5;798;CALERA DE TANGO;337297,6802;6276925,354;10-04-2013;miércoles;1;1;4;2;0;0;1;;0;550000;0;507833;9,506718
102881;5;802;CALERA DE TANGO;333990,4252;6279209,872;20-04-2013;sábado;2;1;3;1;0;0;1;;0;165146;1;1142917;73,341896
102890;5;802;CALERA DE TANGO;333990,4252;6279209,872;19-04-2013;viernes;1;1;3;2;1;0;1;;0;500000;0;3173006;52,502834
102902;5;801;CALERA DE TANGO;334790,8328;6281540,641;02-04-2013;martes;1;1;2;0;0;0;1;;0;70000;0;100000;51,078712
102911;5;801;CALERA DE TANGO;334790,8328;6281540,641;02-04-2013;martes;1;1;2;0;1;0;3;;0;90000;0;172425;51,078712
102921;5;801;CALERA DE TANGO;334790,8328;6281540,641;01-04-2013;lunes;1;1;6;1;1;0;1;;0;160000;0;458483;49,284176
102930;5;801;CALERA DE TANGO;334936,1895;6281443,405;02-04-2013;martes;1;1;3;0;0;1;1;;0;112452;1;202027;39,904324
102941;5;793;CALERA DE TANGO;331212,7093;6279644,023;20-05-2013;lunes;1;1;3;0;0;0;1;;0;150000;0;200000;84,140015
102951;5;793;CALERA DE TANGO;331179,3551;6279577,324;27-07-2012;viernes;1;1;4;0;1;2;1;;0;100000;0;362000;84,289467
102960;5;799;CALERA DE TANGO;336766,0346;6277034,184;03-04-2013;miércoles;1;1;13;0;2;2;1;;0;100000;0;182871;103,976395
102970;5;799;CALERA DE TANGO;336745,2075;6277095,922;03-04-2013;miércoles;1;1;4;0;0;0;3;;0;100000;0;147924;31,983725
102980;5;799;CALERA DE TANGO;336690,0475;6277110,205;03-04-2013;miércoles;1;1;4;0;0;1;3;;0;100000;0;223311;31,983725
102990;5;799;CALERA DE TANGO;336256,7239;6277259,465;26-07-2012;jueves;1;1;5;0;1;1;1;;0;180000;0;700000;35,805325
103001;5;795;CALERA DE TANGO;331244,172;6278853,397;20-05-2013;lunes;1;1;3;2;0;0;1;;0;268780;1;2050000;29,123627
103010;5;797;CALERA DE TANGO;336382;6277520;24-03-2013;domingo;2;1;5;1;1;0;1;;0;200000;0;1268248;59,993366
103020;5;799;CALERA DE TANGO;334925,6963;6277844,589;24-03-2013;domingo;2;1;3;0;2;0;3;;0;60000;0;452847;31,927031
103030;5;799;CALERA DE TANGO;334925,6963;6277844,589;24-03-2013;domingo;2;1;12;1;2;1;3;;0;129524;1;1186847;41,084072
103041;5;799;CALERA DE TANGO;334925,6963;6277844,589;24-03-2013;domingo;2;1;1;0;0;0;1;;0;200000;0;485633;46,945461
103051;5;803;CALERA DE TANGO;332664,4719;6281729,334;07-02-2013;jueves;1;2;3;0;0;0;1;;0;130288;1;798587;36,637726
103062;5;799;CALERA DE TANGO;336606,68;6277245,122;09-09-2012;domingo;2;1;5;0;0;1;1;;0;80000;0;1013757;35,805325
103071;5;799;CALERA DE TANGO;335852,3072;6277487,8;17-04-2013;miércoles;1;1;2;0;0;0;6;;0;60000;0;12000;40,867535
103081;5;795;CALERA DE TANGO;329852,2606;6276643,025;14-02-2013;jueves;1;2;3;2;0;0;1;;0;500000;0;1006943;29,123627
103090;5;795;CALERA DE TANGO;329852,2606;6276643,025;14-02-2013;jueves;1;2;4;2;4;0;1;;0;172149;1;833785;29,175341
103101;5;795;CALERA DE TANGO;329852,2606;6276643,025;14-02-2013;jueves;1;2;2;1;0;0;1;;0;139386;1;297675;52,075676
103111;5;802;CALERA DE TANGO;334408,3116;6280252,49;13-02-2013;miércoles;1;2;3;1;2;0;1;;0;142618;1;126938;73,341896
103120;5;799;CALERA DE TANGO;336970,2569;6277077,812;08-04-2013;lunes;1;1;4;0;0;0;5;;0;150000;0;319987;31,983725
103130;5;793;CALERA DE TANGO;332774,7923;6278640,581;08-04-2013;lunes;1;1;5;0;2;1;1;;0;150000;0;409466;94,360817
103140;5;795;CALERA DE TANGO;331158,9515;6277308,425;02-04-2013;martes;1;1;3;1;0;0;1;;0;170000;0;209171;40,683193
103151;5;795;CALERA DE TANGO;331024,8294;6277431,709;02-04-2013;martes;1;1;4;0;1;1;3;;0;75000;0;340000;103,144630
103162;5;799;CALERA DE TANGO;335814,5345;6277591,201;09-04-2013;martes;1;1;4;1;0;1;3;;0;90000;0;728920;12,637699
103170;5;797;CALERA DE TANGO;335612,1695;6277850,294;08-04-2013;lunes;1;1;3;1;1;0;1;;0;100000;0;1264070;53,495113
103180;5;799;CALERA DE TANGO;336135,3877;6277527,248;08-04-2013;lunes;1;1;4;1;1;1;5;;0;120000;0;473926;12,637699
103191;5;799;CALERA DE TANGO;335638,0439;6277718,822;08-04-2013;lunes;1;1;5;0;0;1;3;;0;80000;0;212704;35,805325
103201;5;799;CALERA DE TANGO;336189,7145;6277328,14;22-11-2012;jueves;1;1;2;0;0;0;5;;0;150000;0;550000;40,867535
103211;5;799;CALERA DE TANGO;336216,2842;6277359,276;23-11-2012;viernes;1;1;3;0;0;0;3;;0;150000;0;265402;31,927031
103221;5;799;CALERA DE TANGO;336206,0209;6277326,726;24-11-2012;sábado;2;1;3;1;1;0;2;133395;1;150000;0;1111301;12,615294
103231;5;803;CALERA DE TANGO;334778,0327;6283304,79;18-04-2013;jueves;1;1;3;1;0;0;1;;0;136475;1;444563;14,476624
103241;5;803;CALERA DE TANGO;334778,0327;6283304,79;18-04-2013;jueves;1;1;4;2;0;0;1;;0;600000;0;748467;10,381694
103251;5;798;CALERA DE TANGO;336959;6276126;08-02-2013;viernes;1;2;2;0;0;0;1;;0;116500;1;364554;42,944820
103261;5;798;CALERA DE TANGO;336959;6276126;07-02-2013;jueves;1;2;3;0;1;0;5;;0;100000;0;413220;33,549862
103271;2;62;CERRILLOS;339757,7332;6292456,871;06-12-2012;jueves;1;1;1;0;0;0;1;;0;160000;0;150000;141,044189
103281;2;55;CERRILLOS;340513,9211;6294221,522;19-04-2013;viernes;1;1;1;0;0;0;1;;0;80000;0;200000;185,072479
103291;2;55;CERRILLOS;340466,1174;6294199,022;19-04-2013;viernes;1;1;1;0;0;0;1;;0;80000;0;180000;185,072479
103301;2;55;CERRILLOS;340513,9211;6294221,522;19-04-2013;viernes;1;1;1;0;1;0;1;;0;100000;0;200000;185,072479
103310;2;65;CERRILLOS;339836,3465;6291438,025;10-11-2012;sábado;2;1;3;0;1;0;1;;0;140000;0;580000;112,614754
103312;2;65;CERRILLOS;339832,9293;6291430,352;21-10-2012;domingo;2;1;2;0;0;0;1;;0;150000;0;180000;100,472672
103331;2;66;CERRILLOS;340906,3833;6292917,944;05-05-2013;domingo;2;1;1;1;0;0;1;;0;220000;0;600000;140,944595
103341;2;55;CERRILLOS;340083,788;6294780,198;24-04-2013;miércoles;1;1;3;0;1;0;1;;0;150000;0;330000;88,277580
103351;2;55;CERRILLOS;340048,4762;6294745,893;24-04-2013;miércoles;1;1;7;0;1;0;1;;0;150000;0;716232;608,694275
103360;2;62;CERRILLOS;339744,4649;6292146,077;06-12-2012;jueves;1;1;3;1;1;0;1;;0;160000;0;722178;68,500969
103371;2;59;CERRILLOS;339502,1822;6293522,367;25-04-2013;jueves;1;1;3;1;1;0;1;;0;140000;0;900000;151,608994
103381;2;59;CERRILLOS;339479,2942;6293467,969;25-04-2013;jueves;1;1;4;1;1;0;1;;0;100000;0;660000;111,739372
103392;2;53;CERRILLOS;341673,092;6290597,188;05-05-2013;domingo;2;1;3;1;1;0;2;210000;0;240000;0;1000000;80,509064
103401;2;65;CERRILLOS;339447,1277;6291183,175;06-12-2012;jueves;1;1;4;0;1;0;3;;0;160000;0;1050000;82,999870
103411;2;65;CERRILLOS;339376,4306;6291086,37;06-12-2012;jueves;1;1;2;0;1;0;1;;0;143316;1;420000;100,472672
103421;2;66;CERRILLOS;340773,9161;6292548,505;05-05-2013;domingo;2;1;6;0;0;1;1;;0;170000;0;103258;548,703125
103431;2;65;CERRILLOS;340025,52;6291175,414;16-01-2013;miércoles;1;2;2;0;0;0;1;;0;150000;0;420000;100,472672
103441;2;61;CERRILLOS;339443,5227;6292323,017;04-05-2013;sábado;2;1;4;1;1;0;1;;0;100000;0;450000;157,082397
103451;2;55;CERRILLOS;339909,2431;6294156,934;21-03-2013;jueves;1;1;2;0;1;0;1;;0;100000;0;660000;78,759445
103461;2;63;CERRILLOS;339491,1894;6291893,665;04-05-2013;sábado;2;1;2;0;0;0;1;;0;130000;0;340000;52,583576
103471;2;63;CERRILLOS;339595,1449;6291936,88;04-05-2013;sábado;2;1;2;0;1;0;1;;0;160000;0;400000;52,583576
103481;2;63;CERRILLOS;339520,9234;6291927,325;04-05-2013;sábado;2;1;1;0;0;0;1;;0;170000;0;106248;123,563240
103491;2;55;CERRILLOS;340021,1158;6294506,743;24-04-2013;miércoles;1;1;4;1;1;0;1;;0;130000;0;1180000;66,246819
103501;2;65;CERRILLOS;340252,0307;6290910,096;16-01-2013;miércoles;1;2;3;1;1;1;1;;0;140000;0;570000;114,664330
103511;2;53;CERRILLOS;341467,1717;6290645,809;22-03-2013;viernes;1;1;4;1;1;0;2;130000;0;180000;0;350000;59,337162
103521;2;53;CERRILLOS;341496,8746;6290783,171;22-03-2013;viernes;1;1;2;0;1;1;2;120000;0;160000;0;320000;70,544746
103531;2;53;CERRILLOS;341728,3065;6290594,143;22-03-2013;viernes;1;1;4;0;1;0;2;130000;0;150000;0;130000;58,276569
103541;2;59;CERRILLOS;339230,3486;6293091,576;25-04-2013;jueves;1;1;3;1;1;0;1;;0;120000;0;280000;151,608994
103550;2;68;CERRILLOS;342667,2223;6294083,011;09-11-2012;viernes;1;1;5;1;1;1;1;;0;140000;0;430000;170,084518
103561;2;68;CERRILLOS;342663,7673;6294077,454;09-11-2012;viernes;1;1;3;0;1;1;2;80000;0;120000;0;370000;165,673737
103571;2;63;CERRILLOS;339859,2893;6291730,524;27-03-2013;miércoles;1;1;5;0;1;0;1;;0;160000;0;340000;59,425976
103581;2;59;CERRILLOS;339467,4844;6293038,403;28-10-2012;domingo;2;1;3;0;1;0;1;;0;120000;0;770000;148,898804
103591;2;53;CERRILLOS;341258,107;6290448,925;05-05-2013;domingo;2;1;3;1;1;1;2;180000;0;250000;0;1300000;80,509064
103601;2;55;CERRILLOS;340576,1797;6294070,703;27-03-2013;miércoles;1;1;5;0;2;0;1;;0;60000;0;950000;89,007935
103611;2;62;CERRILLOS;339751,6819;6292138,583;25-04-2013;jueves;1;1;2;0;0;0;1;;0;120000;0;580000;60,022820
103621;2;56;CERRILLOS;340080,5811;6293168,271;21-03-2013;jueves;1;1;4;0;1;0;1;;0;130000;0;640000;67,526382
103631;2;56;CERRILLOS;340080,5811;6293168,271;21-03-2013;jueves;1;1;5;0;1;1;1;;0;130000;0;630000;92,378311
103641;2;64;CERRILLOS;338914,2534;6291337,449;15-01-2013;martes;1;2;5;1;0;0;3;;0;150000;0;580000;129,539139
103651;2;53;CERRILLOS;341946,0597;6290781,122;22-03-2013;viernes;1;1;3;1;0;1;2;160000;0;200000;0;350000;80,509064
103660;2;53;CERRILLOS;341945,3471;6290762,254;22-03-2013;viernes;1;1;5;1;1;1;2;150000;0;200000;0;600000;81,175117
103670;2;66;CERRILLOS;340675;6292118;20-10-2012;sábado;2;1;2;1;0;0;1;;0;120000;0;670000;59,980442
103681;2;61;CERRILLOS;339260,9518;6291590,567;04-05-2013;sábado;2;1;2;0;1;0;1;;0;100000;0;230000;186,751801
103691;2;61;CERRILLOS;339239,5306;6291582,334;04-05-2013;sábado;2;1;2;0;1;0;1;;0;70000;0;430000;186,751801
103701;2;66;CERRILLOS;341057,0732;6292732,25;06-12-2012;jueves;1;1;3;0;2;0;1;;0;150000;0;300000;66,027328
103711;2;56;CERRILLOS;340120,1369;6293131,215;19-04-2013;viernes;1;1;2;0;1;0;1;;0;80000;0;500000;81,741722
103721;2;62;CERRILLOS;339777,2968;6292303,602;27-10-2012;sábado;2;1;3;0;0;0;1;;0;140000;0;370000;67,276588
103730;2;59;CERRILLOS;339761,4777;6293426,309;07-12-2012;viernes;1;1;4;0;0;0;1;;0;130000;0;650000;109,742195
103741;2;53;CERRILLOS;341846,5096;6290675,89;22-03-2013;viernes;1;1;3;1;1;0;1;;0;180000;0;340000;80,509064
103751;2;53;CERRILLOS;341877,6987;6290694,704;22-03-2013;viernes;1;1;4;2;1;0;1;;0;130000;0;688697;282,756958
103761;2;64;CERRILLOS;338501,28;6290884,38;02-02-2013;sábado;2;2;3;0;1;0;1;;0;160000;0;450000;126,179871
103771;2;60;CERRILLOS;340395,7212;6291822,191;09-11-2012;viernes;1;1;4;0;2;1;1;;0;120000;0;650000;69,229897
103781;2;55;CERRILLOS;340202,6893;6294588,615;24-04-2013;miércoles;1;1;3;1;1;0;1;;0;150000;0;890000;89,884224
103791;2;61;CERRILLOS;339427,125;6292218,564;27-10-2012;sábado;2;1;4;0;2;0;3;;0;110000;0;550000;154,274643
103801;2;66;CERRILLOS;340159,1448;6292493,152;02-02-2013;sábado;2;2;4;1;1;0;2;160000;0;200000;0;340000;49,549427
103811;2;66;CERRILLOS;340299,0559;6292591,974;02-02-2013;sábado;2;2;2;0;1;0;1;;0;160000;0;700000;58,908264
103821;2;53;CERRILLOS;341762,0202;6290417,505;22-03-2013;viernes;1;1;1;1;1;0;2;200000;0;250000;0;300000;168,785980
103831;2;64;CERRILLOS;339243,6868;6291267,562;15-01-2013;martes;1;2;1;0;0;0;1;;0;160000;0;230000;264,533661
103841;2;55;CERRILLOS;340109,8598;6294710,197;24-04-2013;miércoles;1;1;3;0;0;0;1;;0;150000;0;323790;88,277580
103851;2;55;CERRILLOS;340466,3397;6294108,596;27-03-2013;miércoles;1;1;2;0;1;1;2;140000;0;180000;0;150000;78,759445
103861;2;62;CERRILLOS;339823,0097;6292862,74;25-04-2013;jueves;1;1;1;0;0;0;1;;0;150000;0;95945;141,044189
103871;2;67;CERRILLOS;341875,9467;6294076,42;07-12-2012;viernes;1;1;3;0;0;0;1;;0;160000;0;250000;108,769218
103881;2;63;CERRILLOS;339995;6291584;20-10-2012;sábado;2;1;4;1;1;1;3;;0;140000;0;750000;44,229584
103890;2;65;CERRILLOS;340189,7303;6291375,345;20-10-2012;sábado;2;1;2;0;0;0;1;;0;160000;0;650000;100,472672
103891;2;65;CERRILLOS;340225,9047;6291416,988;21-10-2012;domingo;2;1;2;1;0;0;1;;0;200000;0;400000;102,301170
103911;2;66;CERRILLOS;341124,1871;6292661,003;06-12-2012;jueves;1;1;2;1;0;0;1;;0;150000;0;290000;59,980442
103922;2;55;CERRILLOS;339930,5321;6294017,927;24-04-2013;miércoles;1;1;3;0;1;0;1;;0;150000;0;1000000;88,277580
103931;2;60;CERRILLOS;339985,3669;6292297,308;25-04-2013;jueves;1;1;3;1;1;0;1;;0;140000;0;690000;95,640976
103941;2;59;CERRILLOS;339263,2097;6293149,691;25-04-2013;jueves;1;1;1;0;0;0;1;;0;80000;0;108359;312,164124
103952;2;64;CERRILLOS;338757,7623;6290813,152;04-05-2013;sábado;2;1;1;0;0;0;1;;0;140000;0;340000;264,533661
103961;2;64;CERRILLOS;338757,9388;6290813,71;04-05-2013;sábado;2;1;1;0;0;0;1;;0;130000;0;300000;264,533661
103970;2;53;CERRILLOS;341762,283;6290201,323;16-01-2013;miércoles;1;2;3;1;1;0;1;;0;130000;0;600000;80,509064
103981;2;61;CERRILLOS;339168,6749;6292193,611;06-12-2012;jueves;1;1;3;0;1;0;1;;0;160000;0;430000;209,321014
103991;2;61;CERRILLOS;339158,528;6292334,342;06-12-2012;jueves;1;1;4;0;3;0;1;;0;160000;0;450000;154,274643
104001;2;55;CERRILLOS;340284,2698;6294444,551;24-04-2013;miércoles;1;1;4;1;1;0;1;;0;140000;0;720000;66,246819
104011;2;55;CERRILLOS;340255,7714;6294453,507;24-04-2013;miércoles;1;1;1;0;0;0;1;;0;160000;0;200000;185,072479
104021;2;64;CERRILLOS;339027,025;6291123,276;06-12-2012;jueves;1;1;4;0;1;0;1;;0;150000;0;400000;92,997681
104031;2;53;CERRILLOS;341902,3281;6290654,623;16-01-2013;miércoles;1;2;5;1;2;0;1;;0;140000;0;1220000;81,175117
104042;2;59;CERRILLOS;339454,8507;6293294,861;05-05-2013;domingo;2;1;4;0;1;0;1;;0;90000;0;280000;109,742195
104051;2;55;CERRILLOS;340088,3957;6294563,872;24-04-2013;miércoles;1;1;3;0;0;0;1;;0;200000;0;860000;88,277580
104061;2;55;CERRILLOS;340096,396;6294619,575;24-04-2013;miércoles;1;1;3;0;1;0;1;;0;200000;0;560000;88,277580
104071;2;55;CERRILLOS;340080,582;6294597,866;24-04-2013;miércoles;1;1;3;1;1;1;1;;0;140000;0;650000;89,884224
104080;2;60;CERRILLOS;340117,5383;6291966,521;16-01-2013;miércoles;1;2;2;0;0;0;1;;0;150000;0;680000;83,803780
104090;2;62;CERRILLOS;339318,4115;6292525,722;27-10-2012;sábado;2;1;3;0;1;1;1;;0;130000;0;510000;67,276588
104101;2;55;CERRILLOS;340339,0527;6294302,04;22-04-2013;lunes;1;1;4;1;1;0;1;;0;100000;0;290000;66,246819
104111;2;65;CERRILLOS;340523,5864;6291464,23;02-02-2013;sábado;2;2;4;1;1;0;1;;0;200000;0;800000;84,510384
104121;2;65;CERRILLOS;340599,2126;6291478,175;02-02-2013;sábado;2;2;2;1;0;0;1;;0;180000;0;650000;102,301170
104131;2;66;CERRILLOS;340420,6782;6292627,383;02-02-2013;sábado;2;2;1;0;0;0;1;;0;180000;0;250000;138,425262
104141;2;66;CERRILLOS;341005,6191;6292523,513;05-05-2013;domingo;2;1;1;0;0;0;1;;0;180000;0;180000;138,425262
104151;2;53;CERRILLOS;341168,603;6290315,457;05-05-2013;domingo;2;1;1;1;1;0;2;200000;0;240000;0;650000;168,785980
104161;2;61;CERRILLOS;338922,5743;6291816,305;06-12-2012;jueves;1;1;2;0;0;0;1;;0;150000;0;150000;186,751801
104171;2;61;CERRILLOS;338961,2073;6292050,093;06-12-2012;jueves;1;1;2;0;0;0;3;;0;150000;0;94602;186,751801
104181;2;60;CERRILLOS;339949,2663;6292131,993;25-04-2013;jueves;1;1;2;0;1;0;1;;0;150000;0;280000;83,803780
104191;2;55;CERRILLOS;340152,315;6294257,242;21-03-2013;jueves;1;1;4;0;1;1;1;;0;140000;0;320000;65,062767
104201;2;61;CERRILLOS;339284,5196;6291966,09;03-05-2013;viernes;1;1;3;1;2;0;1;;0;145000;0;550000;213,130417
