Hogar;Vehiculo;TipoVeh;MarcaVeh;ModeloVeh;AnoVeh;EdadVehiculo;CilindradaVeh;Combustible;SelloVerde;Propiedad
257021;25702101;1;17;SPARK;9999;9;2000;1;1;1
257032;25703201;5;17;COMBO;2001;4;99999;2;2;1
257040;25704001;1;45;RIO;2001;4;1300;1;2;1
257072;25707201;1;17;CORSA;2004;3;1600;1;2;1
257080;25708001;1;45;RIO;2004;3;99998;1;2;1
257103;25710301;1;65;205;1992;5;99999;1;1;1
257170;25717001;1;17;CAPTIVA;2011;1;2000;2;2;1
257180;25718001;1;30;FIESTA;1996;5;99999;1;2;1
257220;25722001;1;61;V16;2000;4;99999;1;2;1
257261;25726101;3;86;NO SABE;2000;4;99999;2;2;1
257270;25727001;1;22;LANOS;2000;4;1400;1;2;1
257281;25728101;1;17;XX;2011;1;99999;2;2;1
257281;25728102;1;17;SPARK;2010;1;1300;1;2;1
257291;25729101;1;45;;9999;9;99999;1;1;1
257301;25730101;3;0;;9999;9;99999;1;1;1
257321;25732101;3;19;BERLINGO;2000;4;1600;2;2;1
257332;25733201;1;84;MARUTI;1996;5;1000;1;2;1
257350;25735001;1;37;ACCENT;9999;9;99999;1;1;1
257403;25740301;1;30;KA;2005;3;1600;1;2;1
257440;25744001;5;45;TOWNER;2000;4;99999;1;2;1
257450;25745001;1;86;TERCEL;1997;4;1500;1;2;1
257511;25751101;1;0;MEGAN;1999;4;1600;1;2;1
257561;25756101;1;45;MORNING;2005;3;1300;1;2;1
257623;25762301;1;37;ACCENT;2002;3;1500;1;2;1
257633;25763301;1;45;POP;1995;5;1100;1;2;1
257640;25764001;3;37;PORTER;9999;9;99999;1;1;1
257651;25765101;1;86;TERCEL;2000;4;99999;1;2;1
257681;25768101;1;45;RIO;2001;4;1500;1;2;1
257691;25769101;3;999;NO SABE;2011;1;99999;1;2;1
257700;25770001;1;84;SWIFT;2010;1;99999;1;2;1
257712;25771201;1;22;NUBIA;2000;4;1600;1;2;1
257722;25772201;1;61;V16;2009;2;1600;1;2;2
257722;25772202;2;125;NO SABE;2010;1;610;1;2;1
257773;25777301;1;46;2104;1994;5;1600;1;2;1
257803;25780301;1;61;DATSUN;1981;5;1000;1;2;1
257932;25793201;1;37;ACCENT;2008;2;1300;1;2;1
257932;25793202;1;37;I10;2011;1;1100;1;2;1
257932;25793203;1;17;AVEO;2007;2;1600;1;2;1
257950;25795001;1;86;TERCEL;1995;5;1500;1;2;1
257961;25796101;1;76;SM3;2008;2;1600;1;2;1
257972;25797201;1;45;AVELLO;2002;3;99999;1;2;1
258011;25801101;1;84;BALENO;2001;4;1300;1;2;1
258021;25802101;1;61;PLATINIUM;2008;2;99999;1;2;1
258041;25804101;1;86;COROLLA;2003;3;1600;1;2;1
258060;25806001;1;65;406;2008;2;1800;1;2;1
258070;25807001;1;17;LUV;2000;4;1600;1;2;1
258102;25810201;3;30;RANGER;2006;3;99999;2;2;1
258111;25811101;1;29;PALIO;2003;3;99998;1;2;1
258153;25815301;1;17;SPARK;2011;1;1000;1;2;1
258163;25816301;3;25;DAKOTA;9999;9;2900;2;1;1
258182;25818201;3;17;LUV;1998;4;99999;1;2;1
258190;25819001;1;37;ACCENT;1998;4;1500;1;2;1
258222;25822201;1;72;SCENIC;2004;3;1600;1;2;1
258280;25828001;1;65;306;9999;9;99999;1;1;1
258302;25830201;1;84;MARUTI;2008;2;1300;1;2;1
258302;25830202;1;17;SPART;2000;4;1300;1;2;1
258322;25832201;1;29;PALIO;2005;3;1600;1;2;1
258322;25832202;1;33;AVAL 5;2012;1;2400;1;2;1
258362;25836201;1;61;V16;2008;2;1800;1;2;1
258372;25837201;1;37;ACCENT;1994;5;1500;1;2;1
258372;25837202;5;37;S100;1996;5;1400;1;2;1
258393;25839301;1;17;CORSA;1995;5;1400;1;2;1
258410;25841001;3;17;APACHE;2005;3;99999;1;2;1
258462;25846201;1;61;V16;1998;4;99999;1;2;1
258502;25850201;1;17;ASTRA;1996;5;2000;1;2;1
258562;25856201;1;22;HEAVEN;1998;4;1500;1;2;1
258590;25859001;1;17;MONZA;1994;5;1800;1;2;1
258600;25860001;1;84;ALTO;2008;2;1500;1;2;1
258641;25864101;2;0;125;2009;2;125;1;2;1
258661;25866101;2;123;ELITE;9999;9;125;1;1;1
258681;25868101;2;158;T125TV;2012;1;125;1;2;1
258691;25869101;2;157;INZUMA;2010;1;250;1;2;1
258711;25871101;1;54;323;1995;5;1600;1;2;1
258771;25877101;1;78;IBIZA;1996;5;1600;1;2;1
258782;25878201;1;61;XXX;2013;9;1300;1;2;1
258810;25881002;5;22;DAMAS;1995;5;99999;2;2;1
258810;25881001;1;17;SAIL;2011;1;99999;1;2;1
258821;25882101;1;87;VENTO;1998;4;99998;1;2;1
258851;25885101;1;22;RACER;1998;4;99999;1;2;1
258912;25891201;3;17;MONTANA;2006;3;1800;1;2;1
258953;25895301;1;83;LEGACY;1994;5;2500;1;2;1
258973;25897301;1;17;CAVALIER;1998;4;2200;1;2;1
258981;25898101;1;45;MORNING;2007;2;99999;1;2;1
258991;25899101;3;64;COMBO;1995;5;1400;1;2;1
259001;25900101;1;37;ELANTRA;1998;4;1600;1;2;1
259020;25902001;3;17;LUV;1997;4;1600;1;2;1
259031;25903102;1;86;TERCEL;2011;1;1600;1;2;1
259031;25903101;1;36;CIVIC;2007;2;2000;1;2;1
259090;25909001;2;133;SCOOTER;9999;9;125;1;1;1
259100;25910001;1;17;MARAJO;1989;5;99999;1;2;1
259180;25918001;1;0;SM3;2012;1;1600;1;2;1
259190;25919001;1;22;LANOS;2002;3;1500;1;2;1
259231;25923101;1;65;505;1990;5;1800;1;2;1
259241;25924102;1;37;ACCENT;2005;3;1600;1;2;1
259241;25924101;1;84;ALTO;2008;2;1300;1;2;1
259271;25927101;1;0;SONATA;2003;3;2000;1;2;1
259300;25930001;1;37;ACCENT;2005;3;1600;1;2;1
259311;25931101;1;54;;2005;3;1600;1;2;1
259320;25932001;1;45;POP;1996;5;1100;1;2;1
259351;25935101;1;84;AERIO;2004;3;1600;1;2;1
259360;25936001;3;23;TERIOS;2008;2;1500;1;2;1
259371;25937101;1;65;405;1995;5;1600;1;2;1
259371;25937102;1;61;B16;2010;1;1600;1;2;1
259411;25941102;1;84;ALTO;2007;2;1300;1;2;1
259411;25941101;1;17;CORSA;2010;1;1600;1;2;1
259421;25942101;8;61;V16;9999;9;99999;1;1;1
259450;25945002;1;37;ACCES;1997;4;99999;1;2;1
259450;25945001;1;86;YARIS;2007;2;99999;1;2;1
259460;25946001;1;17;CAVALIER;9999;9;99999;1;1;1
259471;25947101;1;22;RACER;1996;5;1600;1;2;1
259491;25949101;1;22;99;2001;4;1800;1;2;1
259501;25950101;1;64;VECTRA;1993;5;1800;1;2;1
259562;25956201;1;17;NO SABE;2011;1;99999;1;2;1
259591;25959101;1;29;SIENA;2004;3;1400;1;2;1
259601;25960101;1;72;SEN;2001;4;2000;1;2;1
259630;25963001;1;22;HEAVEN;9999;9;1800;1;1;1
259660;25966001;1;998;NO RESPONDE;9998;9;1600;1;1;1
259683;25968301;1;22;HEAVEN;1988;5;1500;1;1;1
259701;25970101;1;0;B16;9999;9;99999;1;1;1
259761;25976101;1;83;NO SABE;1999;4;2000;1;2;1
259801;25980101;1;29;1;2007;2;1600;1;2;1
259821;25982101;8;61;V16;2002;3;9999;1;2;1
259841;25984101;1;36;CIVIC;1994;5;1600;1;2;1
259860;25986002;6;87;150;2008;2;99999;2;2;1
259860;25986001;1;0;MONTERO;2012;1;2300;2;2;1
259872;25987201;1;86;TERCEL;1995;5;1500;1;2;1
259882;25988201;1;86;COROLLA;1988;5;1300;1;2;1
259893;25989301;1;17;AVEO;2005;3;99999;1;2;1
259900;25990001;1;76;;9999;9;99999;1;1;1
259910;25991001;3;17;NO SABE;2007;2;99999;2;2;4
259951;25995101;1;37;ACCENT;2006;3;1300;1;2;1
259970;25997001;1;17;CORSA;2005;3;1600;1;2;1
260000;26000001;1;61;B16;9999;9;1600;1;1;1
260010;26001001;1;0;DAIWOO;2003;3;1600;1;2;1
260090;26009001;3;17;LUV;1995;5;2300;1;2;1
260103;26010301;1;22;;1992;5;1500;1;1;1
260151;26015101;1;37;;9998;9;99998;1;1;1
260190;26019001;5;17;ZAFIRA;2004;3;2000;1;2;1
260200;26020001;1;15;;9999;9;1000;1;1;1
260212;26021201;1;86;YARIS;2009;2;99999;1;2;1
260231;26023101;1;64;ASTRA;2001;4;9998;1;2;1
260241;26024101;2;157;NO SABE;9999;9;99999;1;1;1
260261;26026101;1;61;MAC;2012;1;1600;1;2;1
260270;26027001;1;86;AURIS;2011;1;99999;1;2;1
260281;26028101;1;0;EXCELL;2003;3;1600;1;2;1
260310;26031002;1;999;NO SABE;2000;4;99999;1;2;1
260310;26031001;1;999;NO SABE;9999;9;99999;1;1;1
260382;26038201;1;37;SANTAM,O;2000;4;1997;1;2;1
260390;26039001;1;54;NO SABE;2008;2;99999;1;2;1
260422;26042201;1;65;;9999;9;99999;1;1;1
260440;26044001;1;17;AVEO;2006;3;1600;1;2;1
260450;26045001;1;17;;2010;1;99999;1;2;1
260461;26046101;1;84;ALTO;2010;1;1300;1;2;1
260500;26050001;1;61;;2006;3;99999;1;2;1
260512;26051201;1;86;YARIS;2004;3;1600;1;2;1
260531;26053101;1;37;ACCENT;2009;2;1600;1;2;1
260561;26056101;1;86;YARIS;9999;9;9999;1;2;1
260581;26058101;3;17;LUV;9999;9;2000;1;1;1
260621;26062101;3;82;ACTION;2012;1;2000;1;2;1
260621;26062102;1;17;CORSA;2000;4;1600;1;2;1
260641;26064101;1;17;SPARK;2006;3;99999;1;2;1
260651;26065101;1;37;SONATA;2010;1;2000;1;2;2
260671;26067101;2;157;SCOTTER;2011;1;750;1;2;1
260691;26069101;1;37;SANTA FE;2010;1;2000;1;2;1
260701;26070101;1;0;HATO;2001;4;1000;1;2;1
260720;26072001;1;22;RACER;1994;5;1500;1;2;1
260731;26073101;9;0;EMPRESA;9999;9;99999;2;1;4
260741;26074101;3;0;;9999;9;99999;1;1;1
260771;26077101;1;37;ACCENT;2003;3;1600;1;2;1
260781;26078101;1;19;NO SABE;1993;5;1300;1;2;1
260821;26082101;1;17;CORSA;2004;3;1600;1;2;1
260841;26084101;2;123;725;2011;1;750;1;2;1
260880;26088001;1;83;IMPTRESA;1996;5;99999;1;2;1
260901;26090101;1;86;COROLA;2000;4;1800;1;2;1
260951;26095101;3;36;CRV;2006;3;99999;1;2;1
260961;26096101;1;17;AVEO;2000;4;1600;1;2;1
261031;26103101;5;0;CARRY;1992;5;1300;1;2;1
261071;26107101;1;86;YARIS;2010;1;1600;1;2;1
261091;26109101;1;0;SEDAN;2002;3;1800;1;2;1
261121;26112101;1;61;V16;2010;1;1600;1;2;1
261131;26113101;1;37;ACCENT;2010;1;1600;1;2;1
261131;26113102;1;17;AVEO;2008;2;1600;1;2;1
261181;26118101;1;17;AVEO;2005;3;1600;1;2;1
261202;26120202;1;17;SAIL;2012;1;99999;1;2;1
261202;26120201;1;17;SAIL;2012;1;99999;1;2;1
261241;26124101;1;37;ACCENT;2010;1;1800;1;2;1
261241;26124102;1;86;YARIS;2008;2;1600;1;2;1
261262;26126201;1;46;2107;1993;5;99999;1;2;1
261300;26130003;6;37;PORTER;2005;3;2700;2;2;1
261300;26130001;3;59;L200;2009;2;3000;2;2;1
261300;26130002;2;123;ELITE;2007;2;125;1;2;1
261321;26132101;1;84;MARUTI;1997;4;99999;1;2;1
261330;26133002;1;87;GOLF;1997;4;1800;1;2;1
261330;26133001;1;86;CAMRY;1994;5;99998;1;2;1
261341;26134101;1;17;AVEO;2006;3;1600;1;2;1
261341;26134102;1;17;CORSA;2007;2;1600;1;2;1
261361;26136101;1;0;307;2002;3;1800;1;2;1
261372;26137201;3;59;MONTERO;2007;2;99998;2;2;1
261390;26139001;1;17;AVEO SPORT;2009;2;1400;1;2;1
261432;26143202;1;42;COMPASS;2012;1;2400;1;2;1
261432;26143201;1;37;SONATA;2011;1;2000;1;2;1
261440;26144001;1;17;CORSA;2007;2;1600;1;2;1
261450;26145001;3;30;RANGER;2000;4;2500;1;2;1
261450;26145002;3;30;RANGER;2000;4;2500;1;2;2
261462;26146201;3;34;C3;2008;2;2500;2;2;4
261493;26149301;1;17;AVEO;2007;2;1600;1;2;1
261521;26152101;3;45;SPORTACH;2002;3;2000;1;2;1
261532;26153201;1;61;NO SABE;2008;2;99999;1;2;1
261543;26154301;1;84;ALTO;9998;9;99998;1;1;1
261550;26155002;1;54;GOLD;2005;3;2000;1;2;1
261550;26155001;1;83;IMPRESA;2001;4;1800;1;2;2
261662;26166201;1;17;CORSA;2008;2;1600;1;2;1
261673;26167301;1;84;BALENO;2000;4;1600;1;2;1
261683;26168301;3;37;GALOPER;2000;4;2000;2;2;1
261711;26171101;1;87;VENTA;1996;5;1400;1;2;1
261741;26174101;6;87;NO SABE;9999;9;99999;2;1;4
261751;26175101;1;61;V16;2010;1;1600;1;2;3
261771;26177101;1;17;AVEO;2011;1;1600;1;2;1
261781;26178101;1;37;ACCENT;2012;1;1300;1;2;1
261891;26189101;1;999;NO SABE;9999;9;99999;1;1;1
261891;26189102;1;65;NO SABE;9999;9;99999;1;1;1
261911;26191102;1;17;CORSA;2011;1;1600;1;2;1
261911;26191101;1;54;C4;2011;1;1800;1;2;1
261921;26192101;1;84;ALTO;2008;2;1300;1;2;1
261932;26193201;1;61;V16;9999;9;1600;1;1;1
261942;26194201;3;61;NO SABE;9999;9;99999;1;1;1
262000;26200001;6;45;FRONTER;2012;1;2500;2;2;4
262011;26201101;1;84;GRAN VITARA;2010;1;2000;1;2;1
262033;26203301;3;23;TERIOS;2010;1;1800;1;2;1
262042;26204202;1;86;YARIS;2009;2;1600;1;2;1
262042;26204201;1;86;YARIS;2010;1;1600;1;2;1
262060;26206001;1;57;98;2013;9;99998;1;2;1
262071;26207101;3;61;XTRAIL;2005;3;2000;1;2;1
262081;26208101;3;52;SCORPION;2011;1;2600;2;2;1
262103;26210301;1;84;GRAN NOMADE;2010;1;99998;1;2;1
262122;26212201;1;17;AVEO;2010;1;1800;1;2;1
262142;26214201;1;17;CORSA;2000;4;1600;1;2;1
262142;26214202;1;30;SCORD;1990;5;1800;1;1;1
262161;26216101;1;86;YARIS;2008;2;1800;2;2;1
262171;26217101;1;0;TUCSON;2012;1;1600;2;2;1
262191;26219102;1;37;ACCEN;2006;3;1600;1;2;1
262191;26219101;1;17;CORSA;2007;2;1600;1;2;1
262232;26223201;1;17;LUV;2005;3;1600;1;2;1
262290;26229001;1;45;RIO5;2010;1;1600;1;2;1
262340;26234001;1;61;XTRAIN;9999;9;99999;1;1;1
262361;26236101;1;86;YARIS;1994;5;1600;1;2;1
262370;26237002;1;29;PALIO;2005;3;1800;1;2;1
262370;26237001;1;17;OPTRA;2005;3;1600;1;2;1
262381;26238101;1;30;EUROSCORT;9999;9;99999;1;1;1
262392;26239201;2;0;SG125;2007;2;125;1;2;1
262430;26243001;1;17;VIVANT;2006;3;1600;1;2;1
262443;26244301;3;59;OUTLANDER K2;2010;1;2200;1;2;1
262480;26248001;1;37;SANTA FE;2013;9;1600;1;2;1
262492;26249202;1;19;C3;1997;4;1000;1;2;1
262492;26249201;1;37;ACCENT;2009;2;1600;1;2;1
262502;26250201;1;84;ALTO;2011;1;1000;1;2;1
262543;26254301;1;86;YARIS;2006;3;1600;1;2;1
262571;26257101;1;37;ACCENT;2006;3;1600;1;2;1
262571;26257102;1;37;ACCENT;2008;2;1600;1;2;1
262581;26258102;3;84;GRAN NOVA;2008;2;2000;1;2;1
262581;26258101;1;54;TRES;2010;1;1600;1;2;1
262601;26260101;1;37;ACCENT;2001;4;1800;1;2;1
262631;26263101;1;17;CORSA;2010;1;1600;1;2;1
262651;26265101;1;84;ALTO;2010;1;1100;1;2;1
262662;26266201;1;61;CENTRA II;2012;1;1800;1;2;1
262662;26266202;1;54;C3;2010;1;1600;1;2;1
262671;26267101;1;65;305;2011;1;1300;1;2;1
262671;26267102;1;17;CAVALIER;2000;4;2300;1;2;1
262701;26270101;1;61;V16;2008;2;1600;1;2;1
262711;26271101;1;17;SPARK;2006;3;1300;1;2;1
262731;26273101;1;37;ACCENT;2005;3;1600;1;2;1
262772;26277201;1;84;AERO;2007;2;1600;1;2;2
262782;26278201;1;84;SUIF;2012;1;1400;1;2;1
262800;26280001;1;86;YARIS;2004;3;1600;1;2;1
262832;26283201;6;37;R1009;2010;1;3400;2;2;1
262862;26286201;2;111;NO SABE;9999;9;125;1;1;1
262870;26287001;1;22;HEVEN;2009;2;99998;1;2;1
262870;26287002;1;83;IMPRESA;1999;4;99998;1;2;1
262890;26289001;1;45;RIO;2005;3;1600;1;2;1
262911;26291101;1;46;1992;1992;5;600;1;2;1
262940;26294001;1;40;RHEIN;2010;1;2000;1;2;1
262970;26297001;1;30;SCORT;1989;5;99999;1;1;1
262980;26298001;1;17;SPARK;2012;1;800;1;2;1
262992;26299201;1;76;SM3;2008;2;1600;1;2;1
263013;26301301;1;998;NO RESPONDE;9998;9;99998;1;1;1
263030;26303001;1;37;GETZ;2010;1;1600;1;2;1
263041;26304101;1;37;ACCENT;1996;5;1600;1;2;1
263051;26305101;1;84;ALTO;2007;2;1100;1;2;1
263051;26305102;1;87;GOLF;1993;5;1800;1;2;1
263062;26306201;1;64;ASTRA;2002;3;1600;1;2;1
263072;26307201;1;23;TELIOS;9999;9;99999;1;1;1
263072;26307202;1;45;POP;9999;9;99999;1;1;1
263133;26313302;1;45;SOUL;2010;1;1600;1;2;1
263133;26313301;3;30;ECO SPORT;2010;1;2500;2;2;1
263143;26314301;1;54;6;2007;2;1600;1;2;1
263163;26316301;1;17;CHEVETTE;1980;5;1400;1;1;1
263171;26317101;1;87;GTI;2006;3;1300;1;2;1
263221;26322101;1;37;ACCENT;2000;4;1600;1;2;1
263241;26324101;1;61;V16;2011;1;1600;1;2;1
263252;26325201;1;17;CORSA;2006;3;1600;1;2;1
263320;26332001;1;17;AVEO;2007;2;1600;1;2;1
263341;26334101;5;19;C15;2000;4;1600;2;2;1
263433;26343301;1;61;SUPER SALON;1996;5;99999;1;2;1
263462;26346201;1;87;GOLF;2007;2;1800;1;2;1
263470;26347001;1;86;COROLLA;2005;3;1800;1;2;1
263480;26348001;3;82;;2011;1;99999;1;2;1
263492;26349201;1;17;CORSA;2005;3;1800;1;2;1
263492;26349202;1;45;MORNING;2012;1;1100;1;2;1
263501;26350101;2;999;NO SABE;9999;9;99999;1;1;1
263511;26351102;1;37;I10;2012;1;1100;1;2;1
263511;26351101;1;37;ACCENT;2011;1;1300;1;2;1
263520;26352001;1;55;300E;1986;5;3000;1;1;1
263532;26353201;1;17;CORSA;2011;1;1600;1;2;1
263561;26356101;3;0;ROSSELOTT;2010;1;2000;1;2;1
263571;26357103;3;17;WORTRAK;2010;1;4800;2;2;1
263571;26357101;2;123;SRI;2011;1;125;1;2;1
263571;26357102;1;87;GTI;2010;1;1800;1;2;1
263581;26358101;2;123;250;2012;1;250;1;2;1
263591;26359101;1;37;ACCENT;2011;1;1800;1;2;1
263601;26360101;1;17;AVEO;2010;1;1600;1;2;1
263601;26360102;1;84;GRAN NOMADE;2010;1;1600;1;2;1
263611;26361101;1;0;CORSA;2008;2;1600;1;2;1
263620;26362001;3;59;MONTERO;2010;1;3800;1;2;2
263632;26363201;1;37;TCSON;2004;3;2400;1;2;1
263710;26371001;1;37;;2008;2;99999;1;2;1
263720;26372001;1;54;TRES;2011;1;99999;1;2;1
263743;26374301;4;86;HIACE;1996;5;2000;1;2;1
263750;26375001;1;17;CRUZE;2010;1;1600;1;2;1
263771;26377101;1;76;SMS3;2011;1;99999;1;2;1
263771;26377102;1;76;SMS3;2011;1;9999;1;2;2
263801;26380101;1;61;TIIDA;2012;1;2000;1;2;1
263821;26382102;1;37;ACCENT;2010;1;1300;1;2;1
263821;26382101;1;17;AVEO;2008;2;1600;1;2;1
263831;26383101;1;61;V16;2000;4;1600;1;2;1
263841;26384101;3;17;COMBO;2008;2;2100;2;2;1
263860;26386003;1;24;160 J;1981;5;1600;1;2;1
263860;26386002;3;61;D 21 4X4;2005;3;2400;1;2;1
263860;26386001;1;29;CCINQUICENTO;1998;4;1100;1;2;1
263870;26387002;3;17;LUV;1994;5;2300;1;2;1
263870;26387001;1;17;CRUZE;2012;1;1800;1;2;1
263880;26388001;1;37;MATRIX;2007;2;1600;1;2;1
263880;26388002;3;17;;2000;4;1600;1;2;4
263901;26390101;1;17;CORSA;9999;9;99999;1;1;1
263981;26398101;3;17;LUV;2004;3;2000;2;2;1
264011;26401101;1;17;SPARK;2011;1;1600;1;2;1
264031;26403101;1;36;CIVIC;2010;1;2000;1;2;1
264051;26405101;1;17;CORSA;1997;4;1600;1;2;1
264081;26408101;1;86;;9999;9;99999;1;2;1
264141;26414101;1;17;CORSA;2000;4;1600;1;2;1
264151;26415101;1;17;CORSA;2011;1;1600;1;2;1
264200;26420001;5;0;CARRY;2005;3;1300;1;2;1
264253;26425301;1;0;SALON;9999;9;99999;1;1;1
264360;26436001;1;86;COROLLA;9999;9;99999;1;1;1
264541;26454101;1;84;CELERY;2011;1;99999;1;2;1
264591;26459101;1;61;;2008;2;99999;1;2;1
264612;26461201;5;45;VERTA;1993;5;99999;2;2;1
264612;26461202;3;84;;2001;4;99999;1;2;1
264640;26464001;1;86;YARIS;2004;3;99999;1;2;1
264663;26466301;1;0;PONY;1982;5;99999;1;2;1
264701;26470101;5;37;SANTAMO;2002;3;99999;1;2;1
264710;26471001;1;86;YARIS;2012;1;99999;1;2;2
264711;26471101;1;86;YARIS;2012;1;99999;1;2;2
264721;26472101;1;45;20;2010;1;99999;1;2;1
264740;26474001;5;17;N300 MAX VAN;2012;1;1200;1;2;1
264782;26478201;3;87;NO SABE;9999;9;99999;1;1;4
264863;26486301;1;64;ASTRA;1994;5;1400;1;2;1
264891;26489101;1;22;POINTER;1996;5;1600;1;2;1
264952;26495201;1;45;CAREN;2004;3;2000;1;2;1
265013;26501301;2;144;SCUTER;2009;2;150;1;2;1
265091;26509101;1;13;NO SABEN;2011;1;99999;1;2;1
265121;26512101;1;46;VR;1989;5;1600;1;2;1
265220;26522001;5;84;CARRY;1994;5;1000;1;2;1
265231;26523101;1;61;;1996;5;99999;1;2;1
265280;26528001;1;87;BORA;2008;2;2000;1;2;1
265290;26529001;1;61;NN;9999;9;99999;1;1;1
265311;26531102;1;17;CORSA;2003;3;1600;1;2;1
265311;26531101;1;64;CORSA;1995;5;1600;1;2;1
265520;26552001;3;999;NO SABE;9999;9;99999;1;1;1
265532;26553201;1;999;NO SABE;9999;9;99999;1;1;3
265562;26556201;3;999;NO SABE;9999;9;99999;1;1;1
265572;26557201;1;84;ALTO;9999;9;99999;1;1;1
265651;26565101;1;17;OPTRA;2011;1;1800;1;2;1
265731;26573101;1;57;IW;2012;1;2200;1;2;1
265881;26588101;1;17;CORSA;2012;1;1800;1;2;1
265890;26589001;1;17;SPART LT1;2012;1;99999;1;2;1
265962;26596201;1;61;V16;9999;9;99999;1;1;1
265962;26596202;1;65;NO SABE;9999;9;99999;1;1;1
265991;26599101;1;54;323;1997;4;1600;1;2;1
266072;26607201;1;86;TERCEL;9998;9;99998;1;1;1
266161;26616101;1;29;PALIO;2006;3;99999;1;2;1
266220;26622001;5;0;MINYI;2010;1;1000;1;2;1
266311;26631101;1;45;CHERATON;9999;9;99999;1;1;1
266331;26633101;1;65;307;2011;1;99999;1;2;1
266351;26635101;1;37;AZERA;9999;9;99998;1;1;1
266361;26636101;3;0;SAN JOHN;9999;9;99998;1;1;1
266371;26637101;1;61;V16;1995;5;1800;1;2;1
266391;26639101;1;45;CERATO;2006;3;1600;1;2;1
266391;26639102;3;59;MONTERO;2006;3;3000;1;2;1
266391;26639103;2;123;SHADOW;2000;4;400;1;2;1
266401;26640101;3;61;XTRAIL;2003;3;2500;1;2;1
266451;26645101;1;65;206;2009;2;1600;1;2;1
266451;26645102;5;65;BOXER;2012;1;2000;1;2;1
266501;26650101;1;87;GOL;1998;4;1600;1;2;1
266541;26654101;1;86;COROLLA;1999;4;1600;1;2;1
266571;26657102;2;127;?;2010;1;99999;1;2;1
266571;26657101;1;77;CYRON;2011;1;99999;1;2;1
266603;26660301;1;61;TIIDA SPORT;2008;2;1800;1;2;1
266652;26665201;1;22;NUBIRA;9998;9;99998;1;1;1
266673;26667301;5;61;KASHKAI;2011;1;99999;1;2;1
266703;26670301;1;86;YARIS;2005;3;1300;1;2;1
266743;26674301;1;7;NO SABE;2013;9;99999;1;2;1
266750;26675001;1;0;98;2012;1;99998;1;2;1
266760;26676001;1;0;98;2010;1;99998;1;2;1
266791;26679101;1;30;EXPLORER;1999;4;2000;1;2;1
266851;26685101;2;158;125;2007;2;125;1;2;1
266911;26691101;3;37;TUKZON;2010;1;99999;1;2;1
266981;26698101;1;65;206;2003;3;1400;1;2;1
266991;26699101;1;998;NO RESPONDE;9998;9;99998;1;1;1
267061;26706101;1;37;I-10;2012;1;1300;1;2;1
267131;26713101;1;65;405;9999;9;99999;1;1;1
267131;26713102;2;0;SCOTER;2008;2;99999;1;2;1
267241;26724101;1;17;SPARK GT;2010;1;1300;1;2;1
267270;26727001;1;84;ALTO;2012;1;1300;1;2;1
267281;26728101;3;33;FLORID;2011;1;2000;1;2;1
267311;26731101;1;17;CORSA;2008;2;1600;1;2;1
267341;26734101;1;83;LEGACY;2001;4;2000;1;2;1
267381;26738101;1;22;NUBIRA;2001;4;1600;1;2;1
267393;26739301;1;65;XARA;2011;1;1600;1;2;1
267402;26740201;1;998;NO RESPONDE;9998;9;99998;1;1;1
267431;26743101;3;84;SAMURAI;2008;2;1300;1;2;1
267451;26745101;1;19;C3;2013;9;1600;1;2;1
267571;26757101;1;84;CELENIO;9999;9;99999;1;2;1
267801;26780101;1;19;SAXO;2002;3;1600;2;2;1
267843;26784301;1;84;ALTO;2010;1;800;1;2;1
267853;26785301;1;86;NISSAN;1997;4;99999;1;2;1
267863;26786301;3;17;S10;2004;3;2400;1;2;1
267962;26796201;1;0;9998;9998;9;99998;1;1;1
268062;26806202;6;37;PORTE;2005;3;99999;2;2;1
268062;26806201;1;17;AVO;2001;4;1400;1;2;1
268091;26809101;1;29;PUNTO;9999;9;99999;1;2;1
268101;26810101;1;0;ACTION;9999;9;99998;1;2;1
268141;26814101;1;37;I10;2013;9;1300;1;2;1
268151;26815101;1;17;COMBO;2012;1;1600;1;2;1
268161;26816101;1;84;ALTO;2010;1;1300;1;2;1
268181;26818101;1;54;3;2010;1;1600;1;2;1
268221;26822101;1;17;AVIO;2012;1;99999;1;2;1
268241;26824101;3;87;SAVEIRO;2002;3;1600;1;2;1
268311;26831101;3;86;HILUX;2008;2;2000;1;2;1
268362;26836201;3;65;4X4;2003;3;2000;2;2;1
268382;26838201;3;42;GRAND NOMADE;9998;9;99998;1;1;1
268390;26839001;1;998;NO RESPONDE;9998;9;99998;1;1;1
268393;26839301;1;61;QASHQAI;2012;1;99999;1;2;1
268402;26840201;1;84;NO RESPONDE;9998;9;99998;1;1;1
268412;26841201;1;17;SPARK;9998;9;99998;1;1;1
268422;26842201;1;998;NO RESPONDE;9998;9;99998;1;1;1
268442;26844201;1;11;NO RESPONDE;9998;9;99998;1;1;1
268452;26845201;1;998;NO RESPONDE;9998;9;99998;1;1;1
268461;26846101;1;61;SENTRA;1997;4;1600;1;2;1
268592;26859201;1;0;NO RESPONDE;9998;9;99998;1;1;2
268602;26860201;1;87;BORA;9998;9;99998;1;1;1
268612;26861201;1;36;NO RESPONDE;9998;9;99998;1;1;1
268632;26863201;1;54;3;2012;1;1600;1;2;1
268642;26864201;1;86;NO SABE;2011;1;1600;1;2;1
