Viaje;DistEuclidiana;DistManhattan;Imputada
1015300104;-1;-1;0
1015300105;2341;2478;0
1015300201;1500;1652;0
1015300202;2311;3052;0
1015300203;2316;2792;0
1015300301;-1;-1;0
1015300302;-1;-1;0
1015300401;11545;15721;0
1015300402;11524;15694;0
1015300501;-1;-1;0
1015300502;-1;-1;0
1015410101;-1;-1;0
1015410102;-1;-1;0
1015410201;-1;-1;0
1015410202;-1;-1;0
1015410203;-1;-1;0
1015410204;-1;-1;0
1015410301;3553;3557;0
1015410302;3553;3557;0
1015410401;3553;3557;0
1015410402;3553;3557;0
1015420101;13967;19608;0
1015420102;13967;19608;0
1015420201;632;-1;1
1015420202;1047;-1;1
1015510101;362;-1;1
1015510102;1310;-1;1
1015510201;400;-1;1
1015510202;1249;-1;1
1015510301;13294;18756;0
1015510302;13294;18756;0
1015510401;741;-1;1
1015510402;993;-1;1
1015620101;13831;19351;0
1015620102;13831;19351;0
1015620103;13365;18750;0
1015620104;13365;18750;0
1015620201;34596;48881;0
1015620202;34596;48881;0
1015620301;48030;64703;0
1015620302;5932;8036;0
1015620303;550;777;0
1015620401;646;-1;1
1015620402;1128;-1;1
1015810101;-1;-1;0
1015810102;-1;-1;0
1015810103;-1;-1;0
1015810104;-1;-1;0
1015810105;-1;-1;0
1015810106;-1;-1;0
1015900101;336;445;0
1015900102;341;466;0
1015900201;3444;4554;0
1015900202;3109;4109;0
1015900203;-1;-1;0
1015900401;34638;44442;0
1015900402;34638;44442;0
1016020101;34020;40590;0
1016020102;34020;40590;0
1016020301;7631;9685;0
1016020302;7631;9685;0
1016020303;255;-1;1
1016020304;1000;-1;1
1016100101;18220;23186;0
1016100102;27922;33208;0
1016100201;1056;1273;0
1016100202;1056;1273;0
1016100203;334;-1;1
1016100204;527;-1;1
1016100301;10074;10125;0
1016100302;10074;10125;0
1016100401;10074;10125;0
1016100402;10074;10125;0
1016100403;778;-1;1
1016100404;107;-1;1
1016100501;866;1107;0
1016100502;866;1107;0
1016210101;1885;2606;0
1016210102;1885;2606;0
1016210201;2070;2910;0
1016210202;2070;2910;0
1016210203;706;-1;1
1016210204;661;-1;1
1016210205;790;-1;1
1016210206;833;-1;1
1016210301;1357;1497;0
1016210302;1357;1497;0
1016210401;8433;8766;0
1016210402;8433;8766;0
1016210501;1917;2658;0
1016210502;1917;2658;0
1016210503;779;-1;1
1016210504;755;-1;1
1016310101;-1;-1;0
1016310102;-1;-1;0
1016400101;1495;1632;0
1016400102;1495;1632;0
1016400103;1394;1515;0
1016400104;1394;1515;0
1016400201;2996;4096;0
1016400202;2996;4096;0
1016400203;1496;1743;0
1016400204;1496;1743;0
1016400301;1496;1743;0
1016400302;1496;1743;0
1016500101;14934;17035;0
1016500102;14934;17035;0
1016500103;-1;-1;0
1016500104;-1;-1;0
1016500201;31740;35949;0
1016500202;31740;35949;0
1016600101;6511;9154;0
1016600102;6511;9154;0
1016600201;-1;-1;0
1016600202;-1;-1;0
1016600301;2010;2575;0
1016600302;2010;2575;0
1016600401;257;305;0
1016600402;257;305;0
1016710101;23170;31065;0
1016710102;23170;31065;0
1016710201;4842;5535;0
1016710202;4842;5535;0
1016800101;5145;6703;0
1016800102;5145;6703;0
1016800201;-1;-1;0
1016800202;-1;-1;0
1016800301;-1;-1;0
1016800302;-1;-1;0
1016900201;25177;33203;0
1016900202;25177;33203;0
1017010101;2657;3004;0
1017010102;2657;3004;0
1017010201;20547;22707;0
1017010202;20547;22707;0
1017010301;7358;9944;0
1017010302;7358;9944;0
1017010401;1178;1507;0
1017010402;1178;1507;0
1017110101;209;293;0
1017110102;209;293;0
1017110103;209;293;0
1017110104;209;293;0
1017110201;19554;25063;0
1017110202;19554;25063;0
1017110401;209;293;0
1017110402;209;293;0
1017210101;5962;8431;0
1017210102;10074;12572;0
1017210201;6826;9640;0
1017210202;6826;9640;0
1017210203;6826;9640;0
1017210204;10694;13780;0
1017210301;21251;27295;0
1017210302;21251;27295;0
1017300101;5162;7228;0
1017300102;5162;7228;0
1017300201;20781;26802;0
1017300202;2507;2537;0
1017300203;2507;2537;0
1017300204;20781;26802;0
1017300301;26193;37029;0
1017300302;26193;37029;0
1017300401;21385;27363;0
1017300402;705;824;0
1017410101;2053;2459;0
1017410102;2053;2459;0
1017410201;18127;22857;0
1017410202;18127;22857;0
1017410301;21170;27164;0
1017410302;21170;27164;0
1017410401;2053;2459;0
1017410402;2053;2459;0
1017510101;29996;41543;0
1017510102;29996;41543;0
1017510201;43414;49114;0
1017510202;43414;49114;0
1017610101;3074;4129;0
1017610102;3074;4129;0
1017610201;581;745;0
1017610202;581;745;0
1017610203;581;745;0
1017610204;581;745;0
1017610301;6473;7434;0
1017610302;6473;7434;0
1017610501;5333;6529;0
1017610502;5333;6529;0
1017700201;667;-1;1
1017700202;406;-1;1
1017700301;3737;4946;0
1017700302;3737;4946;0
1017810101;9319;12082;0
1017810102;9319;12082;0
1017810201;130;-1;1
1017810202;399;-1;1
1017900201;513;-1;1
1018000101;59955;63390;0
1018000102;-1;-1;0
1018000201;4490;5603;0
1018000202;4490;5603;0
1018100101;10871;12957;0
1018100102;10871;12957;0
1018100201;2836;3925;0
1018100202;2836;3925;0
1018100301;2796;3878;0
1018100302;2796;3878;0
1018210301;48421;54990;0
1018210302;48443;55184;0
1018320101;-1;-1;0
1018320102;-1;-1;0
1018320103;-1;-1;0
1018320104;-1;-1;0
1018320105;-1;-1;0
1018320106;-1;-1;0
1018320201;-1;-1;0
1018320202;-1;-1;0
1018320203;-1;-1;0
1018320401;6957;9755;0
1018320402;6957;9755;0
1018320501;27155;38279;0
1018320502;27155;38279;0
1018410101;-1;-1;0
1018410102;-1;-1;0
1018410201;22901;24666;0
1018410202;23116;25584;0
1018410301;800;902;0
1018410302;577;614;0
1018410401;25087;35136;0
1018410402;25101;35206;0
1018710101;7109;9971;0
1018710102;8282;11171;0
1018710301;-1;-1;0
1018710302;-1;-1;0
1018710401;18832;26632;0
1018800201;20639;28418;0
1018800202;20639;28418;0
1018900101;7502;10187;0
1018900102;7508;10194;0
1019030101;22941;32277;0
1019030102;22941;32277;0
1019110201;-1;-1;0
1019110202;-1;-1;0
1019300101;583;-1;1
1019300102;161;-1;1
1019300103;355;-1;1
1019300104;808;-1;1
1019300201;7056;9792;0
1019300202;7078;9830;0
1019500101;182;254;0
1019500102;182;254;0
1019610101;8547;10829;0
1019610102;8547;10829;0
1019710101;-1;-1;0
1019710102;-1;-1;0
1019710201;2391;3010;0
1019710202;-1;-1;0
1019710203;1630;2038;0
1019710301;-1;-1;0
1019710302;-1;-1;0
1019710303;1630;2038;0
1019710501;2391;3010;0
1019710502;2223;3141;0
1019710503;-1;-1;0
1019800101;7916;9668;0
1019800102;806;885;0
1019800103;8713;10553;0
1019800201;7916;9668;0
1019800202;827;1016;0
1019800203;8641;10245;0
1019900101;2366;3279;0
1019900102;7528;10515;0
1019900201;166;-1;1
1019900202;156;-1;1
1020000101;411;561;0
1020000102;411;561;0
1020000103;411;561;0
1020000104;411;561;0
1020000201;963;-1;1
1020000202;110;-1;1
1020000203;367;-1;1
1020000204;326;-1;1
1020000205;758;-1;1
1020000206;595;-1;1
1020000301;1013;-1;1
1020000302;845;-1;1
1020110201;15518;17312;0
1020110202;15543;17374;0
1020200101;98;138;0
1020200102;98;138;0
1020310101;7546;10571;0
1020310102;7546;10571;0
1020410101;156;165;0
1020410102;156;165;0
1020510301;12415;14569;0
1020510302;12415;14569;0
1020610101;3664;4647;0
1020610102;3664;4647;0
1020610201;3664;4647;0
1020610202;3664;4647;0
1020610301;4450;5599;0
1020610302;4450;5599;0
1020710101;7098;9926;0
1020710102;7098;9926;0
1020710201;7126;10045;0
1020810101;969;1331;0
1020810102;969;1331;0
1020810201;2022;2678;0
1020810202;2022;2678;0
1020810301;27542;38924;0
1020810302;27542;38924;0
1020810401;11651;14881;0
1020810402;11651;14881;0
1020810501;11651;14881;0
1020810502;11651;14881;0
1020920101;452;639;0
1020920102;452;639;0
1020920201;1056;1242;0
1020920202;1056;1242;0
1020920301;1056;1242;0
1020920302;-1;0;0
1020920401;21525;28890;0
1020920402;21525;28890;0
1020920501;24857;34889;0
1021000101;383;-1;1
1021000102;395;-1;1
1021000103;265;-1;1
1021000104;1001;-1;1
1021000201;21441;29018;0
1021000202;21445;29025;0
1021000301;-1;-1;0
1021000302;-1;-1;0
1021000303;606;616;0
1021000304;606;616;0
1021000401;603;610;0
1021000402;606;616;0
1021000501;603;610;0
1021000502;606;616;0
1021100101;19813;28013;0
1021100102;19815;28016;0
1021100201;7755;10705;0
1021100202;7757;10708;0
1021100301;-1;-1;0
1021100401;665;693;0
1021100402;666;691;0
1021200101;3312;3370;0
1021200102;3312;3370;0
1021200201;6865;9511;0
1021200202;6865;9511;0
1021200301;11529;14257;0
1021200302;11529;14257;0
1021320301;3200;3320;0
1021320302;3189;3269;0
1021320401;3200;3320;0
1021320402;3189;3269;0
1021320601;-1;-1;0
1021320602;-1;-1;0
1021400101;-1;-1;0
1021400102;-1;-1;0
1021400301;22304;29783;0
1021400302;22321;29856;0
1021500101;274;-1;1
1021500102;1011;-1;1
1021500201;13597;16670;0
1021500202;13600;16677;0
1021600101;11779;16206;0
1021600102;11780;16201;0
1021600201;12944;18258;0
1021600202;12946;18263;0
1021600301;4703;5336;0
1021600302;4710;5331;0
1021610201;5585;7296;0
1021610202;5585;7296;0
1021610203;519;-1;1
1021620101;9816;11391;0
1021620102;9779;11318;0
1021620201;10990;13255;0
1021620202;10950;13182;0
1021620301;11321;13511;0
1021620302;11281;13438;0
1022010101;1445;1880;0
1022010102;1445;1880;0
1022010201;1453;1875;0
1022010202;1453;1875;0
1022100101;1824;2566;0
1022100102;1824;2566;0
1022100103;3729;5099;0
1022100104;3729;5099;0
1022100301;3070;4122;0
1022100302;3070;4122;0
1022100401;3700;5062;0
1022100402;3700;5062;0
1022210201;20918;28647;0
1022210202;20918;28647;0
1022210401;7450;8420;0
1022210402;7450;8420;0
1022210501;22588;31799;0
1022210502;22588;31799;0
1022300301;7514;10141;0
1022300302;7506;10134;0
1022410301;9312;12588;0
1022410302;12562;17703;0
1022410401;9312;12588;0
1022410402;9312;12588;0
1022500101;12673;16741;0
1022500102;12673;16741;0
1022610201;19943;27707;0
1022610202;19943;27707;0
1022610301;-1;-1;0
1022610302;-1;-1;0
1023010101;19358;27011;0
1023010102;19358;27011;0
1023110101;6491;9160;0
1023110102;6491;9160;0
1023110201;4472;4710;0
1023110202;20422;23846;0
1023110203;21922;28556;0
1023110301;1515;2107;0
1023110302;1515;2107;0
1023200201;12974;18208;0
1023200202;12974;18208;0
1023200301;27219;38321;0
1023200302;27219;38321;0
1023310101;296;-1;1
1023310102;558;-1;1
1023310201;620;-1;1
1023310202;132;-1;1
1023310301;467;-1;1
1023310302;507;-1;1
1023400101;11429;15025;0
1023400102;11429;15025;0
1023500201;25842;36518;0
1023500202;25842;36518;0
1023500301;4619;6531;0
1023500302;4619;6531;0
1023500401;4619;6531;0
1023500402;4619;6531;0
1023610101;4535;5591;0
1023610102;4535;5591;0
1023610201;2249;2646;0
1023610202;2249;2646;0
1023610301;22679;31797;0
1023610302;22679;31797;0
1023610401;18781;26425;0
1023610402;18781;26425;0
1023610501;20703;29134;0
1023610502;20703;29134;0
1023710101;4412;5276;0
1023710102;4412;5276;0
1023710103;4412;5276;0
1023710104;4412;5276;0
1023800101;155;210;0
1023800102;884;-1;1
1023800301;3440;4137;0
1023800302;3512;4281;0
1023910101;363;438;0
1023910102;248;325;0
1023910103;248;325;0
1023910104;248;325;0
1023910201;154;-1;1
1023910202;153;-1;1
1023910301;18593;24246;0
1023910302;18603;24223;0
1024020101;2910;3738;0
1024020102;2910;3738;0
1024020201;2910;3738;0
1024020202;2910;3738;0
1024100201;1947;2365;0
1024100202;1977;2366;0
1024100301;-1;-1;0
1024100302;-1;-1;0
1024200201;516;663;0
1024200202;516;664;0
1024200401;2588;3450;0
1024200402;2589;3452;0
1024320201;6769;7284;0
1024320202;6769;7282;0
1024320301;18685;21815;0
1024320302;18688;21818;0
1024400101;9001;12620;0
1024400102;9001;12620;0
1024400201;21342;28089;0
1024400202;21342;28089;0
1024610101;18090;25577;0
1024610102;17570;24836;0
1024610201;4025;5199;0
1024610202;3487;4458;0
1024710101;-1;-1;0
1024710102;-1;-1;0
1024710103;22923;26311;0
1024710104;12365;13661;0
1024710105;5193;7340;0
1024710106;11538;15413;0
1024710107;3849;5337;0
1024710201;-1;-1;0
1024710202;-1;-1;0
1024710203;22663;27161;0
1024710204;12365;13661;0
1024710205;5193;7340;0
1024710206;11538;15413;0
1024710207;3849;5337;0
1024710301;-1;-1;0
1024710302;-1;-1;0
1024710303;22663;27161;0
1024710304;12365;13661;0
1024710305;5193;7340;0
1024710306;11538;15413;0
1024710307;3849;5337;0
1024800101;7406;9201;0
1024800102;7406;9201;0
1024800201;3471;4609;0
1024800202;3471;4609;0
1024800301;7406;9201;0
1024800302;7406;9201;0
1024910101;4728;6319;0
1024910102;4728;6319;0
1025010101;447;621;0
1025010102;447;621;0
1025010103;3610;4532;0
1025010104;3610;4532;0
1025010105;1435;1779;0
1025010201;3610;4532;0
1025010202;3610;4532;0
1025010203;-1;-1;0
1025010301;1729;2196;0
1025010302;1729;2196;0
1025010401;26623;37364;0
1025010402;26623;37364;0
1025100101;521;-1;1
1025100102;1054;-1;1
1025100103;281;-1;1
1025100104;394;-1;1
1025100301;562;793;0
1025100302;543;768;0
1025100303;543;768;0
1025100304;562;793;0
1025100401;887;-1;1
1025100402;732;-1;1
1025210101;5691;7380;0
1025210102;5691;7380;0
1025210201;2816;2953;0
1025210202;2816;2953;0
1025210203;2816;2953;0
1025210204;2816;2953;0
1025210301;2866;3459;0
1025210302;2866;3459;0
1025300101;1359;1706;0
1025300102;1359;1706;0
1025300103;1359;1706;0
1025300104;1359;1706;0
1025300201;-1;-1;0
1025300202;-1;-1;0
1025300301;5951;8164;0
1025300302;5951;8164;0
1025300401;5957;6636;0
1025300402;5957;6636;0
1025300501;4257;4266;0
1025300502;4257;4266;0
1025420201;18433;25741;0
1025420202;18433;25741;0
1025420301;2009;2552;0
1025420302;2009;2552;0
1025500101;-1;-1;0
1025500102;-1;-1;0
1025500301;34;-1;1
1025500302;115;-1;1
1025500401;448;-1;1
1025500402;344;-1;1
1025500501;7025;8517;0
1025500502;7025;8517;0
1025500601;4391;4776;0
1025500602;4391;4776;0
1025610101;-1;-1;0
1025610102;-1;-1;0
1025610201;-1;-1;0
1025610202;-1;-1;0
1025810101;3457;3988;0
1025810102;3457;3988;0
1025810201;6679;8209;0
1025810202;6679;8209;0
1025810301;9778;13827;0
1025810302;9778;13827;0
1025810401;1199;1482;0
1025810402;1199;1482;0
1025810501;1200;1488;0
1025810502;1200;1488;0
1025910101;23824;32272;0
1025910102;23824;32272;0
1026020101;12497;17077;0
1026020201;2956;3616;0
1026020202;2956;3616;0
1026020301;700;989;0
1026020302;700;989;0
1026020401;22013;29078;0
1026020402;22013;29078;0
1026020403;6958;9699;0
1026020404;6958;9699;0
1026100101;24592;30523;0
1026100102;24592;30523;0
1026100201;-1;-1;0
1026100202;-1;-1;0
1026100301;1577;1956;0
1026100302;1577;1956;0
1026100401;2239;2761;0
1026100501;448;511;0
1026100502;448;511;0
1026200101;434;-1;1
1026200102;811;-1;1
1026200103;856;-1;1
1026200104;138;-1;1
1026300101;4882;6545;0
1026300102;4917;6613;0
1026300301;740;968;0
1026300302;728;919;0
1026400101;4426;5350;0
1026400102;4426;5350;0
1026500101;-1;-1;0
1026500102;-1;-1;0
1026500301;244;342;0
1026500302;315;431;0
1026610101;12273;16414;0
1026610102;6699;9456;0
1026710101;13693;18985;0
1026710102;13693;18985;0
1026810101;22156;30673;0
1026810102;22156;30673;0
1026810201;11750;16400;0
1026810202;11750;16400;0
1026810301;-1;-1;0
1026810302;-1;-1;0
1026910101;8031;9556;0
1026910102;8031;9556;0
1026910301;7508;9793;0
1026910302;7508;9793;0
1027010101;1773;2230;0
1027010102;1773;2230;0
1027010103;8765;11618;0
1027010104;8765;11618;0
1027100101;32964;45250;0
1027100102;32964;45250;0
1027100201;614;-1;1
1027100202;830;-1;1
1027100401;-1;-1;0
1027100402;-1;-1;0
1027210101;13668;14110;0
1027210102;13668;14110;0
1027210301;20189;21862;0
1027210302;20189;21862;0
1027300101;577;661;0
1027300102;577;661;0
1027300301;24791;33979;0
1027300302;24791;33979;0
1027410201;3243;3851;0
1027410202;3069;3558;0
1027510101;16418;22588;0
1027510102;16418;22588;0
1027510301;15340;20825;0
1027510302;15340;20825;0
1027510401;11742;15256;0
1027510402;11742;15256;0
1027710101;8760;11242;0
1027710102;8728;11010;0
1027710301;7031;9931;0
1027710302;6778;9557;0
1027710401;7031;9931;0
1027710402;6778;9557;0
1027710501;867;891;0
1027710502;566;611;0
1027810101;222;-1;1
1027810102;333;-1;1
1027810201;2396;2430;0
1027810202;2399;2433;0
1027910201;11167;15582;0
1027910202;11167;15582;0
1028010201;18832;21562;0
1028010202;18832;21562;0
1028010301;17101;18368;0
1028010302;17101;18368;0
1028110201;-1;-1;0
1028110202;-1;-1;0
1028200101;7199;7985;0
1028200102;7196;7982;0
1028200201;17869;25247;0
1028200202;17867;25244;0
1028200301;2443;3049;0
1028200302;2442;3046;0
1028200401;4570;6453;0
1028200402;4571;6455;0
1028200501;3091;4240;0
1028200502;3093;4243;0
1028310201;4951;6872;0
1028310202;4951;6872;0
1028310301;26477;36637;0
1028310302;26477;36637;0
1028420101;4231;5386;0
1028420102;4231;5386;0
1028420301;23612;31802;0
1028420302;23612;31802;0
1028510101;2270;2529;0
1028510102;22340;26185;0
1028510103;23141;28713;0
1028510301;13689;19161;0
1028510302;14443;18912;0
1028510303;27922;38073;0
1028510401;13689;19161;0
1028510402;10765;11655;0
1028510403;23529;30816;0
1028610101;16616;22914;0
1028610102;-1;-1;0
1028610103;-1;-1;0
1028610201;16616;22914;0
1028610202;16616;22914;0
1028610203;34553;48184;0
1028610204;34553;48184;0
1028610301;22120;28960;0
1028610302;22120;28960;0
1028610401;29938;39287;0
1028610402;29938;39287;0
1028610501;22924;32264;0
1028610502;22924;32264;0
1028710101;6043;7818;0
1028710102;3761;5104;0
1028710103;3761;5104;0
1028710104;6043;7818;0
1028710201;808;1087;0
1028710202;22948;29496;0
1028710203;23548;30582;0
1028710301;16394;16502;0
1028710302;16394;16502;0
1028710401;6043;7818;0
1028710402;6043;7818;0
1028810101;407;474;0
1028810102;407;474;0
1028810201;20550;27806;0
1028810202;20550;27806;0
1028810301;1363;1916;0
1028810302;14406;19946;0
1028810303;15707;21862;0
1028900101;27124;37956;0
1028900102;27124;37956;0
1028900201;98570;138466;0
1028900202;27124;37956;0
1028900203;27124;37956;0
1028900301;1440;2033;0
1028900302;1440;2033;0
1029020201;18126;24767;0
1029020202;21251;28195;0
1029110201;-1;-1;0
1029110202;-1;-1;0
1029210101;-1;-1;0
1029210102;-1;-1;0
1029210201;14082;19748;0
1029210202;14082;19748;0
1029210301;1097;1358;0
1029210302;1097;1358;0
1029210401;1097;1358;0
1029210402;1097;1358;0
1029210501;1097;1358;0
1029210502;1097;1358;0
1029300101;383;536;0
1029300102;381;535;0
1029300201;26788;33443;0
1029300202;26787;33441;0
1029300301;24541;34467;0
1029300302;24541;34465;0
1029410101;22453;31515;0
1029410102;22453;31515;0
1029410201;30863;43644;0
1029410202;30863;43644;0
1029410301;23429;33120;0
1029410302;23429;33120;0
1029510101;2784;3218;0
1029510102;2784;3218;0
1029510201;5978;7230;0
1029510202;5978;7230;0
1029510301;4764;5337;0
1029510302;4764;5337;0
1029510401;6932;8821;0
1029510402;6932;8821;0
1029600201;843;-1;1
1029600202;274;-1;1
1029600203;605;-1;1
1029600204;292;-1;1
1029600301;178;-1;1
1029600302;108;-1;1
1029600303;559;-1;1
1029600304;644;-1;1
1029600401;109;-1;1
1029600402;593;-1;1
1029600403;418;-1;1
1029600404;954;-1;1
1029600501;392;439;0
1029600502;391;438;0
1029600601;392;439;0
1029600602;391;438;0
1029600701;392;439;0
1029600702;391;438;0
1029600801;392;439;0
1029600802;391;438;0
1029600901;392;439;0
1029600902;391;438;0
1029601001;805;-1;1
1029601002;925;-1;1
1029601101;671;-1;1
1029601102;575;-1;1
1029601201;475;-1;1
1029601202;784;-1;1
1029700101;6469;9123;0
1029700102;6469;9123;0
1029700201;21024;27006;0
1029700202;21024;27006;0
1029700301;5975;7383;0
1029700302;5975;7383;0
1029700401;6469;9123;0
1029700402;6469;9123;0
1029800101;4041;5713;0
1029800102;4041;5713;0
1029800201;314;338;0
1029800202;314;338;0
1029800203;314;338;0
1029800204;314;338;0
1029800205;314;338;0
1029800206;314;338;0
1029800301;314;338;0
1029800302;314;338;0
1029800401;314;338;0
1029800402;314;338;0
1029900101;-1;-1;0
1029900102;-1;-1;0
1029900103;7224;9985;0
1029900201;1043;-1;1
