REGION;PROVINCIA;COMUNA;DC;AREA;ZONA;NOM_URBANO;CAT;REGION_15R;PROVINCIA_15R;COMUNA_15R
8;81;8101;8;1;3;CONCEPCIÓN;1;8;81;8101
8;81;8101;8;1;4;CONCEPCIÓN;1;8;81;8101
8;81;8101;8;1;5;CONCEPCIÓN;1;8;81;8101
8;81;8101;9;1;1;CONCEPCIÓN;1;8;81;8101
8;81;8101;10;1;1;CONCEPCIÓN;1;8;81;8101
8;81;8101;10;1;2;CONCEPCIÓN;1;8;81;8101
8;81;8101;10;1;3;CONCEPCIÓN;1;8;81;8101
8;81;8101;10;1;4;CONCEPCIÓN;1;8;81;8101
8;81;8101;11;1;1;CONCEPCIÓN;1;8;81;8101
8;81;8101;12;1;1;CONCEPCIÓN;1;8;81;8101
8;81;8101;13;1;1;CONCEPCIÓN;1;8;81;8101
8;81;8101;14;1;1;CONCEPCIÓN;1;8;81;8101
8;81;8101;15;1;1;CONCEPCIÓN;1;8;81;8101
8;81;8101;15;1;2;CONCEPCIÓN;1;8;81;8101
8;81;8101;15;1;3;CONCEPCIÓN;1;8;81;8101
8;81;8101;15;1;4;CONCEPCIÓN;1;8;81;8101
8;81;8101;15;1;5;CONCEPCIÓN;1;8;81;8101
8;81;8101;15;1;6;CONCEPCIÓN;1;8;81;8101
8;81;8101;16;1;1;CONCEPCIÓN;1;8;81;8101
8;81;8101;16;1;2;CONCEPCIÓN;1;8;81;8101
8;81;8101;16;1;3;CONCEPCIÓN;1;8;81;8101
8;81;8101;16;1;4;CONCEPCIÓN;1;8;81;8101
8;81;8101;16;1;5;CONCEPCIÓN;1;8;81;8101
8;81;8101;16;1;6;CONCEPCIÓN;1;8;81;8101
8;81;8101;16;1;7;CONCEPCIÓN;1;8;81;8101
8;81;8101;16;1;8;CONCEPCIÓN;1;8;81;8101
8;81;8101;16;1;9;CONCEPCIÓN;1;8;81;8101
8;81;8101;16;1;10;CONCEPCIÓN;1;8;81;8101
8;81;8101;16;1;11;CONCEPCIÓN;1;8;81;8101
8;81;8101;16;1;12;CONCEPCIÓN;1;8;81;8101
8;81;8101;16;1;13;CONCEPCIÓN;1;8;81;8101
8;81;8101;16;1;14;CONCEPCIÓN;1;8;81;8101
8;81;8101;17;1;1;CONCEPCIÓN;1;8;81;8101
8;81;8101;17;1;2;CONCEPCIÓN;1;8;81;8101
8;81;8101;17;1;3;CONCEPCIÓN;1;8;81;8101
8;81;8101;18;1;1;CONCEPCIÓN;1;8;81;8101
8;81;8101;19;1;1;CONCEPCIÓN;1;8;81;8101
8;81;8101;19;1;2;CONCEPCIÓN;1;8;81;8101
8;81;8101;20;1;1;CONCEPCIÓN;1;8;81;8101
8;81;8101;21;1;1;CONCEPCIÓN;1;8;81;8101
8;81;8101;22;1;1;CONCEPCIÓN;1;8;81;8101
8;81;8101;22;1;2;CONCEPCIÓN;1;8;81;8101
8;81;8101;23;1;1;CONCEPCIÓN;1;8;81;8101
8;81;8101;24;1;1;CONCEPCIÓN;1;8;81;8101
8;81;8101;24;1;2;CONCEPCIÓN;1;8;81;8101
8;81;8101;24;1;3;CONCEPCIÓN;1;8;81;8101
8;81;8101;25;1;1;CONCEPCIÓN;1;8;81;8101
8;81;8101;25;1;2;CONCEPCIÓN;1;8;81;8101
8;81;8101;25;1;3;CONCEPCIÓN;1;8;81;8101
8;81;8101;25;1;4;CONCEPCIÓN;1;8;81;8101
8;81;8101;25;1;5;CONCEPCIÓN;1;8;81;8101
8;81;8101;26;1;1;CONCEPCIÓN;1;8;81;8101
8;81;8101;26;1;2;CONCEPCIÓN;1;8;81;8101
8;81;8101;26;1;3;CONCEPCIÓN;1;8;81;8101
8;81;8101;27;1;1;CONCEPCIÓN;1;8;81;8101
8;81;8101;28;1;1;CONCEPCIÓN;1;8;81;8101
8;81;8101;28;1;2;CONCEPCIÓN;1;8;81;8101
8;81;8101;32;1;1;CONCEPCIÓN;1;8;81;8101
8;81;8101;32;1;2;CONCEPCIÓN;1;8;81;8101
8;81;8101;32;1;3;CONCEPCIÓN;1;8;81;8101
8;81;8101;32;1;4;CONCEPCIÓN;1;8;81;8101
8;81;8101;32;1;5;CONCEPCIÓN;1;8;81;8101
8;81;8102;1;1;1;CORONEL;1;8;81;8102
8;81;8102;1;1;2;CORONEL;1;8;81;8102
8;81;8102;2;1;1;CORONEL;1;8;81;8102
8;81;8102;2;1;2;CORONEL;1;8;81;8102
8;81;8102;2;1;3;CORONEL;1;8;81;8102
8;81;8102;2;1;4;CORONEL;1;8;81;8102
8;81;8102;2;1;5;CORONEL;1;8;81;8102
8;81;8102;3;1;1;CORONEL;1;8;81;8102
8;81;8102;3;1;2;CORONEL;1;8;81;8102
8;81;8102;3;1;3;CORONEL;1;8;81;8102
8;81;8102;3;1;4;CORONEL;1;8;81;8102
8;81;8102;3;1;5;CORONEL;1;8;81;8102
8;81;8102;4;1;1;CORONEL;1;8;81;8102
8;81;8102;4;1;2;CORONEL;1;8;81;8102
8;81;8102;4;1;3;CORONEL;1;8;81;8102
8;81;8102;4;1;4;CORONEL;1;8;81;8102
8;81;8102;5;1;1;CORONEL;1;8;81;8102
8;81;8102;8;1;1;CORONEL;1;8;81;8102
8;81;8102;8;1;2;CORONEL;1;8;81;8102
8;81;8102;8;1;3;CORONEL;1;8;81;8102
8;81;8102;11;1;1;CORONEL;1;8;81;8102
8;81;8102;11;1;2;CORONEL;1;8;81;8102
8;81;8102;11;1;3;CORONEL;1;8;81;8102
8;81;8102;11;1;4;CORONEL;1;8;81;8102
8;81;8102;11;1;5;CORONEL;1;8;81;8102
8;81;8102;11;1;6;CORONEL;1;8;81;8102
8;81;8102;11;1;7;CORONEL;1;8;81;8102
8;81;8102;11;1;8;CORONEL;1;8;81;8102
8;81;8102;11;1;9;CORONEL;1;8;81;8102
8;81;8102;11;1;10;CORONEL;1;8;81;8102
8;81;8102;11;1;11;CORONEL;1;8;81;8102
8;81;8102;11;1;12;CORONEL;1;8;81;8102
8;81;8102;11;1;13;CORONEL;1;8;81;8102
8;81;8102;11;1;14;CORONEL;1;8;81;8102
8;81;8102;11;1;15;CORONEL;1;8;81;8102
8;81;8102;11;1;16;CORONEL;1;8;81;8102
8;81;8103;1;1;1;CHIGUAYANTE;1;8;81;8103
8;81;8103;1;1;2;CHIGUAYANTE;1;8;81;8103
8;81;8103;2;1;1;CHIGUAYANTE;1;8;81;8103
8;81;8103;3;1;1;CHIGUAYANTE;1;8;81;8103
8;81;8103;3;1;2;CHIGUAYANTE;1;8;81;8103
8;81;8103;3;1;3;CHIGUAYANTE;1;8;81;8103
8;81;8103;3;1;4;CHIGUAYANTE;1;8;81;8103
8;81;8103;3;1;5;CHIGUAYANTE;1;8;81;8103
8;81;8103;3;1;6;CHIGUAYANTE;1;8;81;8103
8;81;8103;4;1;1;CHIGUAYANTE;1;8;81;8103
8;81;8103;4;1;2;CHIGUAYANTE;1;8;81;8103
8;81;8103;5;1;1;CHIGUAYANTE;1;8;81;8103
8;81;8103;5;1;2;CHIGUAYANTE;1;8;81;8103
8;81;8103;5;1;3;CHIGUAYANTE;1;8;81;8103
8;81;8103;5;1;4;CHIGUAYANTE;1;8;81;8103
8;81;8103;5;1;5;CHIGUAYANTE;1;8;81;8103
8;81;8103;5;1;6;CHIGUAYANTE;1;8;81;8103
8;81;8103;5;1;7;CHIGUAYANTE;1;8;81;8103
8;81;8103;5;1;8;CHIGUAYANTE;1;8;81;8103
8;81;8103;5;1;9;CHIGUAYANTE;1;8;81;8103
8;81;8103;5;1;10;CHIGUAYANTE;1;8;81;8103
8;81;8103;5;1;11;CHIGUAYANTE;1;8;81;8103
8;81;8103;5;1;12;CHIGUAYANTE;1;8;81;8103
8;81;8104;1;1;1;FLORIDA;2;8;81;8104
8;81;8104;2;1;1;FLORIDA;2;8;81;8104
8;81;8105;1;1;1;HUALQUI;1;8;81;8105
8;81;8105;1;1;2;HUALQUI;1;8;81;8105
8;81;8105;1;1;3;HUALQUI;1;8;81;8105
8;81;8105;1;1;4;HUALQUI;1;8;81;8105
8;81;8105;2;1;1;HUALQUI;1;8;81;8105
8;81;8105;8;1;1;TALCAMÁVIDA;2;8;81;8105
8;81;8105;10;1;1;HUALQUI;1;8;81;8105
8;81;8105;10;1;2;HUALQUI;1;8;81;8105
8;81;8106;1;1;1;LOTA;1;8;81;8106
8;81;8106;1;1;2;LOTA;1;8;81;8106
8;81;8106;1;1;3;LOTA;1;8;81;8106
8;81;8106;1;1;4;LOTA;1;8;81;8106
8;81;8106;1;1;5;LOTA;1;8;81;8106
8;81;8106;2;1;1;LOTA;1;8;81;8106
8;81;8106;2;1;2;LOTA;1;8;81;8106
8;81;8106;3;1;1;LOTA;1;8;81;8106
8;81;8106;3;1;2;LOTA;1;8;81;8106
8;81;8106;4;1;1;LOTA;1;8;81;8106
8;81;8106;4;1;2;LOTA;1;8;81;8106
8;81;8106;4;1;3;LOTA;1;8;81;8106
8;81;8106;5;1;1;LOTA;1;8;81;8106
8;81;8107;1;1;1;PENCO;1;8;81;8107
8;81;8107;1;1;2;PENCO;1;8;81;8107
8;81;8107;1;1;3;PENCO;1;8;81;8107
8;81;8107;2;1;1;PENCO;1;8;81;8107
8;81;8107;2;1;2;PENCO;1;8;81;8107
8;81;8107;2;1;3;PENCO;1;8;81;8107
8;81;8107;2;1;4;PENCO;1;8;81;8107
8;81;8107;2;1;5;PENCO;1;8;81;8107
8;81;8107;3;1;1;PENCO;1;8;81;8107
8;81;8107;3;1;2;PENCO;1;8;81;8107
8;81;8107;3;1;3;PENCO;1;8;81;8107
8;81;8107;5;1;1;PENCO;1;8;81;8107
8;81;8107;6;1;1;PENCO;1;8;81;8107
8;81;8107;6;1;2;PENCO;1;8;81;8107
8;81;8108;1;1;1;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;1;1;2;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;1;1;3;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;1;1;4;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;1;1;5;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;2;1;1;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;2;1;2;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;2;1;3;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;2;1;4;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;2;1;5;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;2;1;6;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;2;1;7;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;2;1;8;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;2;1;9;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;2;1;10;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;2;1;11;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;2;1;12;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;2;1;13;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;3;1;1;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;3;1;2;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;3;1;3;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;3;1;4;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;4;1;1;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;4;1;2;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;4;1;3;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;4;1;4;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;4;1;5;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;4;1;6;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;5;1;1;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;5;1;2;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;5;1;3;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;5;1;4;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;5;1;5;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;5;1;6;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;5;1;7;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;5;1;8;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8108;5;1;9;SAN PEDRO DE LA PAZ;1;8;81;8108
8;81;8109;1;1;1;SANTA JUANA;1;8;81;8109
8;81;8109;1;1;2;SANTA JUANA;1;8;81;8109
8;81;8109;1;1;3;SANTA JUANA;1;8;81;8109
8;81;8110;1;1;1;TALCAHUANO;1;8;81;8110
8;81;8110;2;1;1;TALCAHUANO;1;8;81;8110
8;81;8110;3;1;1;TALCAHUANO;1;8;81;8110
8;81;8110;3;1;2;TALCAHUANO;1;8;81;8110
8;81;8110;4;1;1;TALCAHUANO;1;8;81;8110
8;81;8110;5;1;1;TALCAHUANO;1;8;81;8110
8;81;8110;5;1;2;TALCAHUANO;1;8;81;8110
8;81;8110;6;1;1;TALCAHUANO;1;8;81;8110
8;81;8110;6;1;2;TALCAHUANO;1;8;81;8110
8;81;8110;6;1;3;CALETA TUMBES;2;8;81;8110
8;81;8110;8;1;1;TALCAHUANO;1;8;81;8110
8;81;8110;8;1;2;TALCAHUANO;1;8;81;8110
8;81;8110;8;1;3;TALCAHUANO;1;8;81;8110
8;81;8110;8;1;4;TALCAHUANO;1;8;81;8110
8;81;8110;8;1;5;TALCAHUANO;1;8;81;8110
8;81;8110;8;1;6;TALCAHUANO;1;8;81;8110
8;81;8110;8;1;7;TALCAHUANO;1;8;81;8110
8;81;8110;9;1;1;TALCAHUANO;1;8;81;8110
8;81;8110;9;1;2;TALCAHUANO;1;8;81;8110
8;81;8110;10;1;1;TALCAHUANO;1;8;81;8110
8;81;8110;10;1;3;TALCAHUANO;1;8;81;8110
8;81;8110;10;1;4;TALCAHUANO;1;8;81;8110
8;81;8110;11;1;1;TALCAHUANO;1;8;81;8110
8;81;8110;11;1;2;TALCAHUANO;1;8;81;8110
8;81;8110;11;1;3;TALCAHUANO;1;8;81;8110
8;81;8110;11;1;4;TALCAHUANO;1;8;81;8110
8;81;8110;12;1;1;TALCAHUANO;1;8;81;8110
8;81;8110;12;1;2;TALCAHUANO;1;8;81;8110
8;81;8110;12;1;3;TALCAHUANO;1;8;81;8110
8;81;8110;12;1;4;TALCAHUANO;1;8;81;8110
8;81;8110;12;1;5;TALCAHUANO;1;8;81;8110
8;81;8110;13;1;1;TALCAHUANO;1;8;81;8110
8;81;8110;14;1;1;TALCAHUANO;1;8;81;8110
8;81;8110;14;1;2;TALCAHUANO;1;8;81;8110
8;81;8110;14;1;3;TALCAHUANO;1;8;81;8110
8;81;8110;14;1;4;TALCAHUANO;1;8;81;8110
8;81;8110;14;1;5;TALCAHUANO;1;8;81;8110
8;81;8110;14;1;6;TALCAHUANO;1;8;81;8110
8;81;8110;14;1;7;TALCAHUANO;1;8;81;8110
8;81;8110;14;1;8;TALCAHUANO;1;8;81;8110
8;81;8110;14;1;9;TALCAHUANO;1;8;81;8110
8;81;8110;14;1;10;TALCAHUANO;1;8;81;8110
8;81;8110;14;1;11;TALCAHUANO;1;8;81;8110
8;81;8110;15;1;1;TALCAHUANO;1;8;81;8110
8;81;8110;16;1;1;TALCAHUANO;1;8;81;8110
8;81;8110;16;1;2;TALCAHUANO;1;8;81;8110
8;81;8110;16;1;3;TALCAHUANO;1;8;81;8110
8;81;8110;17;1;1;TALCAHUANO;1;8;81;8110
8;81;8110;17;1;2;TALCAHUANO;1;8;81;8110
8;81;8110;17;1;3;TALCAHUANO;1;8;81;8110
8;81;8110;17;1;4;TALCAHUANO;1;8;81;8110
8;81;8111;1;1;1;TOMÉ;1;8;81;8111
8;81;8111;1;1;2;TOMÉ;1;8;81;8111
8;81;8111;1;1;3;TOMÉ;1;8;81;8111
8;81;8111;2;1;1;TOMÉ;1;8;81;8111
8;81;8111;2;1;2;TOMÉ;1;8;81;8111
8;81;8111;2;1;3;TOMÉ;1;8;81;8111
8;81;8111;2;1;4;TOMÉ;1;8;81;8111
8;81;8111;3;1;1;TOMÉ;1;8;81;8111
8;81;8111;3;1;2;TOMÉ;1;8;81;8111
8;81;8111;3;1;3;TOMÉ;1;8;81;8111
8;81;8111;3;1;4;TOMÉ;1;8;81;8111
8;81;8111;3;1;5;TOMÉ;1;8;81;8111
8;81;8111;3;1;6;TOMÉ;1;8;81;8111
8;81;8111;5;1;1;DICHATO;2;8;81;8111
8;81;8111;5;1;2;DICHATO;2;8;81;8111
8;81;8111;5;1;3;DICHATO;2;8;81;8111
8;81;8111;7;1;1;RAFAEL;2;8;81;8111
8;81;8111;8;1;1;RAFAEL;2;8;81;8111
8;81;8111;10;1;1;TOMÉ;1;8;81;8111
8;81;8111;11;1;1;TOMÉ;1;8;81;8111
8;81;8111;11;1;2;PUNTA DE PARRA;2;8;81;8111
8;81;8112;1;1;1;HUALPÉN;1;8;81;8112
8;81;8112;1;1;2;HUALPÉN;1;8;81;8112
8;81;8112;1;1;3;HUALPÉN;1;8;81;8112
8;81;8112;1;1;4;HUALPÉN;1;8;81;8112
8;81;8112;1;1;5;HUALPÉN;1;8;81;8112
8;81;8112;1;1;6;HUALPÉN;1;8;81;8112
8;81;8112;2;1;1;HUALPÉN;1;8;81;8112
8;81;8112;2;1;2;HUALPÉN;1;8;81;8112
8;81;8112;2;1;3;HUALPÉN;1;8;81;8112
8;81;8112;2;1;4;HUALPÉN;1;8;81;8112
8;81;8112;2;1;5;HUALPÉN;1;8;81;8112
8;81;8112;2;1;6;HUALPÉN;1;8;81;8112
8;81;8112;3;1;1;HUALPÉN;1;8;81;8112
8;81;8112;3;1;2;HUALPÉN;1;8;81;8112
8;81;8112;4;1;1;HUALPÉN;1;8;81;8112
8;81;8112;4;1;2;HUALPÉN;1;8;81;8112
8;81;8112;4;1;3;HUALPÉN;1;8;81;8112
8;81;8112;4;1;4;HUALPÉN;1;8;81;8112
8;81;8112;4;1;5;HUALPÉN;1;8;81;8112
8;81;8112;5;1;1;HUALPÉN;1;8;81;8112
8;81;8112;5;1;2;HUALPÉN;1;8;81;8112
8;81;8112;5;1;3;HUALPÉN;1;8;81;8112
8;81;8112;5;1;4;HUALPÉN;1;8;81;8112
8;81;8112;5;1;5;HUALPÉN;1;8;81;8112
8;81;8112;5;1;6;HUALPÉN;1;8;81;8112
8;81;8112;5;1;7;HUALPÉN;1;8;81;8112
8;81;8112;6;1;1;HUALPÉN;1;8;81;8112
8;81;8112;6;1;2;HUALPÉN;1;8;81;8112
8;81;8112;6;1;3;HUALPÉN;1;8;81;8112
8;81;8112;6;1;4;HUALPÉN;1;8;81;8112
8;82;8201;1;1;1;LEBU;1;8;82;8201
8;82;8201;1;1;2;LEBU;1;8;82;8201
8;82;8201;2;1;1;LEBU;1;8;82;8201
8;82;8201;2;1;2;LEBU;1;8;82;8201
8;82;8201;6;1;1;PEHUÉN;2;8;82;8201
8;82;8201;7;1;1;PEHUÉN;2;8;82;8201
8;82;8201;8;1;1;SANTA ROSA;2;8;82;8201
8;82;8201;10;1;1;LEBU;1;8;82;8201
8;82;8201;10;1;2;LEBU;1;8;82;8201
8;82;8202;1;1;1;LARAQUETE;1;8;82;8202
8;82;8202;2;1;1;CARAMPANGUE;2;8;82;8202
8;82;8202;3;1;1;RAMADILLAS;2;8;82;8202
8;82;8202;4;1;1;ARAUCO;1;8;82;8202
8;82;8202;4;1;2;ARAUCO;1;8;82;8202
8;82;8202;4;1;3;ARAUCO;1;8;82;8202
8;82;8202;4;1;4;ARAUCO;1;8;82;8202
8;82;8202;5;1;1;ARAUCO;1;8;82;8202
8;82;8203;1;1;1;CAÑETE;1;8;82;8203
8;82;8203;1;1;2;CAÑETE;1;8;82;8203
8;82;8203;1;1;3;CAÑETE;1;8;82;8203
8;82;8203;1;1;4;CAÑETE;1;8;82;8203
8;82;8203;1;1;5;CAÑETE;1;8;82;8203
8;82;8203;2;1;1;CAÑETE;1;8;82;8203
8;82;8203;9;1;1;CAÑETE;1;8;82;8203
8;82;8204;1;1;1;CONTULMO;2;8;82;8204
8;82;8205;1;1;1;CURANILAHUE;1;8;82;8205
8;82;8205;1;1;2;CURANILAHUE;1;8;82;8205
8;82;8205;1;1;3;CURANILAHUE;1;8;82;8205
8;82;8205;3;1;1;CURANILAHUE;1;8;82;8205
8;82;8205;5;1;1;CURANILAHUE;1;8;82;8205
8;82;8205;5;1;2;CURANILAHUE;1;8;82;8205
8;82;8205;5;1;3;CURANILAHUE;1;8;82;8205
8;82;8205;5;1;4;CURANILAHUE;1;8;82;8205
8;82;8205;9;1;1;CURANILAHUE;1;8;82;8205
8;82;8205;9;1;2;CURANILAHUE;1;8;82;8205
8;82;8206;1;1;1;LOS ÁLAMOS;1;8;82;8206
8;82;8206;1;1;2;LOS ÁLAMOS;1;8;82;8206
8;82;8206;1;1;3;LOS ÁLAMOS;1;8;82;8206
8;82;8206;4;1;1;LOS ÁLAMOS;1;8;82;8206
8;82;8206;4;1;2;ANTIGUALA;2;8;82;8206
8;82;8207;2;1;1;QUIDICO;2;8;82;8207
8;82;8207;3;1;1;TIRÚA;2;8;82;8207
8;83;8301;1;1;1;LOS ÁNGELES;1;8;83;8301
8;83;8301;1;1;2;LOS ÁNGELES;1;8;83;8301
8;83;8301;1;1;3;LOS ÁNGELES;1;8;83;8301
8;83;8301;1;1;4;LOS ÁNGELES;1;8;83;8301
8;83;8301;1;1;5;LOS ÁNGELES;1;8;83;8301
8;83;8301;2;1;1;LOS ÁNGELES;1;8;83;8301
8;83;8301;2;1;2;LOS ÁNGELES;1;8;83;8301
8;83;8301;2;1;3;LOS ÁNGELES;1;8;83;8301
8;83;8301;2;1;4;LOS ÁNGELES;1;8;83;8301
8;83;8301;3;1;1;LOS ÁNGELES;1;8;83;8301
8;83;8301;3;1;2;LOS ÁNGELES;1;8;83;8301
8;83;8301;3;1;3;LOS ÁNGELES;1;8;83;8301
8;83;8301;3;1;4;LOS ÁNGELES;1;8;83;8301
8;83;8301;3;1;5;LOS ÁNGELES;1;8;83;8301
8;83;8301;3;1;6;LOS ÁNGELES;1;8;83;8301
8;83;8301;3;1;7;LOS ÁNGELES;1;8;83;8301
8;83;8301;4;1;1;LOS ÁNGELES;1;8;83;8301
8;83;8301;4;1;2;LOS ÁNGELES;1;8;83;8301
8;83;8301;4;1;3;LOS ÁNGELES;1;8;83;8301
8;83;8301;4;1;4;LOS ÁNGELES;1;8;83;8301
8;83;8301;4;1;5;LOS ÁNGELES;1;8;83;8301
8;83;8301;5;1;1;VIRQUENCO;2;8;83;8301
8;83;8301;6;1;1;LOS ÁNGELES;1;8;83;8301
8;83;8301;7;1;1;LOS ÁNGELES;1;8;83;8301
8;83;8301;12;1;1;PUEBLO NUEVO;2;8;83;8301
8;83;8301;15;1;1;SAN CARLOS DE PURÉN;2;8;83;8301
8;83;8301;17;1;1;LOS ÁNGELES;1;8;83;8301
8;83;8301;17;1;2;LOS ÁNGELES;1;8;83;8301
8;83;8301;17;1;3;LOS ÁNGELES;1;8;83;8301
8;83;8301;17;1;4;LOS ÁNGELES;1;8;83;8301
8;83;8301;17;1;5;LOS ÁNGELES;1;8;83;8301
8;83;8301;17;1;6;LOS ÁNGELES;1;8;83;8301
8;83;8301;17;1;7;LOS ÁNGELES;1;8;83;8301
8;83;8301;17;1;8;LOS ÁNGELES;1;8;83;8301
8;83;8301;19;1;1;SANTA FÉ;2;8;83;8301
8;83;8301;19;1;2;MILLANTÚ;2;8;83;8301
8;83;8301;20;1;1;LOS ÁNGELES;1;8;83;8301
8;83;8301;20;1;2;LOS ÁNGELES;1;8;83;8301
8;83;8301;20;1;3;LOS ÁNGELES;1;8;83;8301
8;83;8301;20;1;4;LOS ÁNGELES;1;8;83;8301
8;83;8301;20;1;5;LOS ÁNGELES;1;8;83;8301
8;83;8301;20;1;6;LOS ÁNGELES;1;8;83;8301
8;83;8301;20;1;7;LOS ÁNGELES;1;8;83;8301
8;83;8301;21;1;1;LOS ÁNGELES;1;8;83;8301
8;83;8301;21;1;2;LOS ÁNGELES;1;8;83;8301
8;83;8301;21;1;3;LOS ÁNGELES;1;8;83;8301
8;83;8301;21;1;4;LOS ÁNGELES;1;8;83;8301
8;83;8301;21;1;5;LOS ÁNGELES;1;8;83;8301
8;83;8301;21;1;6;LOS ÁNGELES;1;8;83;8301
8;83;8301;21;1;7;LOS ÁNGELES;1;8;83;8301
8;83;8301;21;1;8;LOS ÁNGELES;1;8;83;8301
8;83;8302;1;1;1;ANTUCO;2;8;83;8302
8;83;8303;1;1;1;CABRERO;1;8;83;8303
8;83;8303;1;1;2;CABRERO;1;8;83;8303
8;83;8303;1;1;3;CABRERO;1;8;83;8303
8;83;8303;1;1;4;CABRERO;1;8;83;8303
8;83;8303;4;1;1;MONTE ÁGUILA;1;8;83;8303
8;83;8303;4;1;2;MONTE ÁGUILA;1;8;83;8303
8;83;8304;1;1;1;LA LAJA;1;8;83;8304
8;83;8304;1;1;2;LA LAJA;1;8;83;8304
8;83;8304;1;1;3;LA LAJA;1;8;83;8304
8;83;8304;1;1;4;LA LAJA;1;8;83;8304
8;83;8304;5;1;1;LA LAJA;1;8;83;8304
8;83;8304;5;1;2;LA LAJA;1;8;83;8304
8;83;8305;1;1;1;MULCHÉN;1;8;83;8305
8;83;8305;1;1;2;MULCHÉN;1;8;83;8305
8;83;8305;1;1;3;MULCHÉN;1;8;83;8305
8;83;8305;1;1;4;MULCHÉN;1;8;83;8305
8;83;8305;1;1;5;MULCHÉN;1;8;83;8305
8;83;8305;2;1;1;MULCHÉN;1;8;83;8305
8;83;8305;2;1;2;MULCHÉN;1;8;83;8305
8;83;8305;13;1;1;MULCHÉN;1;8;83;8305
8;83;8306;1;1;1;NACIMIENTO;1;8;83;8306
8;83;8306;1;1;2;NACIMIENTO;1;8;83;8306
8;83;8306;1;1;3;NACIMIENTO;1;8;83;8306
8;83;8306;1;1;4;NACIMIENTO;1;8;83;8306
8;83;8306;2;1;1;NACIMIENTO;1;8;83;8306
8;83;8306;2;1;2;NACIMIENTO;1;8;83;8306
8;83;8306;6;1;1;NACIMIENTO;1;8;83;8306
8;83;8307;1;1;1;NEGRETE;2;8;83;8307
8;83;8307;2;1;1;COIHUE;2;8;83;8307
8;83;8308;1;1;1;QUILACO;2;8;83;8308
8;83;8309;1;1;1;QUILLECO;2;8;83;8309
8;83;8309;3;1;1;LAS CANTERAS;2;8;83;8309
8;83;8309;4;1;1;VILLA MERCEDES;2;8;83;8309
8;83;8309;4;1;2;LAS CANTERAS;2;8;83;8309
8;83;8310;1;1;1;SAN ROSENDO;1;8;83;8310
8;83;8311;1;1;1;SANTA BÁRBARA;1;8;83;8311
8;83;8311;1;1;2;SANTA BÁRBARA;1;8;83;8311
8;83;8312;1;1;1;TUCAPEL;2;8;83;8312
8;83;8312;2;1;1;HUÉPIL;1;8;83;8312
8;83;8312;2;1;2;HUÉPIL;1;8;83;8312
8;83;8312;4;1;1;POLCURA;2;8;83;8312
8;83;8312;5;1;1;HUÉPIL;1;8;83;8312
8;83;8313;1;1;1;YUMBEL;1;8;83;8313
8;83;8313;1;1;2;YUMBEL;1;8;83;8313
8;83;8313;2;1;1;ESTACIÓN YUMBEL;2;8;83;8313
16;161;16101;1;1;1;CHILLÁN;1;8;84;8401
16;161;16101;1;1;2;CHILLÁN;1;8;84;8401
16;161;16101;1;1;3;CHILLÁN;1;8;84;8401
16;161;16101;1;1;4;CHILLÁN;1;8;84;8401
